file	fac1	fac2	fac3	fac4	fac5	fac6
tweet_00036634	-6	-2	1	0	2	0
tweet_00036637	1	-3	0	0	0	0
tweet_00036638	1	0	0	1	0	0
tweet_00036639	1	-1	0	1	0	0
tweet_00036640	0	-1	1	1	0	1
tweet_00036641	-4	-2	0	0	0	0
tweet_00036642	-2	0	0	0	2	0
tweet_00036643	1	0	0	1	1	0
tweet_00036645	0	-1	0	1	1	0
tweet_00036646	0	-2	0	0	0	0
tweet_00036647	-2	-2	1	0	2	0
tweet_00036648	-1	-2	0	0	1	0
tweet_00036649	1	0	-1	0	0	0
tweet_00036652	0	-1	0	1	0	0
tweet_00036653	1	0	1	0	0	1
tweet_00036654	0	1	0	-2	0	0
tweet_00036655	1	-1	0	0	0	0
tweet_00036656	0	-1	0	1	1	0
tweet_00036657	-1	-1	0	1	0	0
tweet_00036658	-1	-1	0	1	0	0
tweet_00036659	2	-1	0	1	1	1
tweet_00036660	0	-1	5	1	0	0
tweet_00036661	0	0	0	1	1	0
tweet_00036662	-1	1	0	1	1	0
tweet_00036663	1	-4	1	0	3	1
tweet_00036664	0	-1	0	1	1	0
tweet_00036665	-1	-1	0	1	1	0
tweet_00036668	1	-2	0	0	5	0
tweet_00036670	0	-3	0	-1	2	0
tweet_00036672	-1	-1	0	0	0	0
tweet_00036673	0	0	0	0	0	0
tweet_00036674	0	0	0	0	0	0
tweet_00036675	0	-1	0	1	1	0
tweet_00036677	1	0	-1	0	-1	0
tweet_00036678	0	0	0	1	1	0
tweet_00036679	-2	2	0	-1	0	0
tweet_00036680	0	0	0	0	0	0
tweet_00036681	-2	0	0	0	0	0
tweet_00036682	-2	-1	0	0	0	0
tweet_00036683	0	0	0	0	0	0
tweet_00036686	0	0	1	0	0	0
tweet_00036687	1	-1	0	3	1	0
tweet_00036689	3	1	0	-1	0	0
tweet_00036690	1	0	0	0	0	1
tweet_00036691	1	-2	1	0	1	2
tweet_00036692	-2	-3	0	0	0	0
tweet_00036693	0	1	0	-1	0	0
tweet_00036694	2	-1	0	1	1	0
tweet_00036695	-2	-1	0	0	0	0
tweet_00036696	0	-1	0	0	1	0
tweet_00036699	-2	-1	0	1	1	0
tweet_00036700	-1	-1	0	0	3	0
tweet_00036701	1	-2	0	0	0	0
tweet_00036702	0	0	0	1	0	0
tweet_00036703	0	-1	0	1	2	0
tweet_00036704	0	-1	0	1	2	0
tweet_00036705	-2	0	0	0	0	0
tweet_00036706	-3	0	0	0	0	0
tweet_00036707	-1	0	0	0	0	2
tweet_00036708	-1	1	0	0	0	0
tweet_00036709	-2	0	0	-1	0	0
tweet_00036710	-2	0	0	0	1	0
tweet_00036711	0	1	0	0	3	0
tweet_00036712	0	0	1	0	0	3
tweet_00036713	1	-1	2	0	0	3
tweet_00036714	0	-1	0	1	1	0
tweet_00036715	0	-2	0	0	1	0
tweet_00036716	0	0	0	0	3	0
tweet_00036718	1	1	0	0	-1	0
tweet_00036719	1	-2	0	-1	1	0
tweet_00036720	0	-1	1	0	0	0
tweet_00036721	0	-1	0	1	0	0
tweet_00036722	0	-2	0	0	3	0
tweet_00036723	-1	-2	0	0	4	0
tweet_00036724	0	0	1	-1	0	0
tweet_00036725	0	-1	0	0	0	0
tweet_00036728	-1	-1	0	1	1	1
tweet_00036729	1	-1	0	-2	0	0
tweet_00036730	-1	3	0	0	0	0
tweet_00036731	-1	-1	0	1	1	2
tweet_00036732	0	0	0	1	1	0
tweet_00036734	-1	0	0	0	0	0
tweet_00036735	0	2	0	-2	2	0
tweet_00036736	0	-1	0	0	3	0
tweet_00036737	-1	0	0	1	1	0
tweet_00036738	0	0	0	1	1	0
tweet_00036739	1	-1	0	0	1	0
tweet_00036740	0	0	0	0	0	0
tweet_00036741	0	-1	0	0	0	0
tweet_00036742	0	-2	0	0	1	0
tweet_00036743	0	-1	0	0	0	0
tweet_00036744	1	-1	0	2	2	1
tweet_00036745	0	-1	0	1	1	0
tweet_00036746	1	1	0	-1	0	1
tweet_00036747	0	1	0	-1	0	1
tweet_00036748	1	0	0	0	3	0
tweet_00036749	0	1	0	1	0	0
tweet_00036751	0	-1	1	1	1	0
tweet_00036752	1	-1	1	1	1	0
tweet_00036753	-2	1	0	0	0	0
tweet_00036754	0	-1	0	2	1	0
tweet_00036755	2	-1	0	1	1	0
tweet_00036756	1	-2	0	-1	1	0
tweet_00036757	-2	0	1	-1	0	1
tweet_00036758	-2	1	0	0	0	0
tweet_00036759	-1	1	0	0	0	0
tweet_00036760	-4	1	0	0	1	0
tweet_00036761	4	0	0	0	0	0
tweet_00036762	0	1	0	-1	0	0
tweet_00036763	0	1	0	0	0	1
tweet_00036764	0	0	0	0	0	1
tweet_00036765	-3	0	1	0	0	0
tweet_00036766	-1	0	0	0	0	1
tweet_00036767	0	-2	0	0	2	0
tweet_00036768	-1	0	0	0	4	0
tweet_00036769	1	0	0	0	0	0
tweet_00036770	1	-2	1	0	2	1
tweet_00036771	0	0	0	0	0	0
tweet_00036772	0	2	1	-2	1	0
tweet_00036773	1	-2	0	0	1	0
tweet_00036774	-2	-2	2	0	0	0
tweet_00036775	-1	0	1	0	0	0
tweet_00036776	1	0	0	1	1	0
tweet_00036777	0	-2	0	0	0	0
tweet_00036778	0	0	0	0	0	0
tweet_00036779	0	1	0	0	2	0
tweet_00036780	-1	1	0	0	0	0
tweet_00036781	-1	2	0	0	0	0
tweet_00036782	0	-1	0	0	0	0
tweet_00036783	-1	0	0	0	0	0
tweet_00036784	-1	0	1	0	0	0
tweet_00036785	-1	0	0	1	1	0
tweet_00036786	1	-1	0	0	3	0
tweet_00036787	0	-1	0	1	1	0
tweet_00036788	0	-1	0	1	1	0
tweet_00036789	-1	-1	1	0	0	0
tweet_00036790	-1	0	0	0	0	0
tweet_00036791	-1	0	0	0	2	0
tweet_00036792	1	0	-1	0	0	0
tweet_00036793	1	-2	0	0	3	0
tweet_00036794	-2	1	1	-1	0	0
tweet_00036795	0	1	0	-1	0	0
tweet_00036797	0	0	0	0	0	0
tweet_00036798	0	-1	0	1	1	0
tweet_00036799	1	0	0	0	0	0
tweet_00036800	1	-1	0	0	0	0
tweet_00036801	-1	0	0	0	0	0
tweet_00036802	0	0	1	0	0	1
tweet_00036803	-1	0	0	0	0	0
tweet_00036804	1	1	0	0	3	0
tweet_00036805	0	2	0	1	0	0
tweet_00036806	-2	1	0	0	2	1
tweet_00036807	0	-1	0	1	1	0
tweet_00036808	-1	-2	0	0	0	3
tweet_00036809	0	-2	0	-1	0	0
tweet_00036810	-1	2	0	0	0	0
tweet_00036811	-2	-2	1	0	2	0
tweet_00036812	-2	-1	1	1	0	1
tweet_00036813	0	3	0	0	0	0
tweet_00036814	-1	2	0	0	0	0
tweet_00036815	0	-1	0	1	2	0
tweet_00036816	1	-1	0	0	1	0
tweet_00036817	-1	-2	0	0	1	0
tweet_00036818	-2	-2	0	0	0	0
tweet_00036819	0	-1	0	1	1	0
tweet_00036820	1	-1	0	1	1	1
tweet_00036821	1	-1	0	1	0	0
tweet_00036822	-3	-1	0	0	1	0
tweet_00036823	-1	-1	0	0	1	0
tweet_00036824	2	0	1	0	0	0
tweet_00036825	-1	-1	0	0	0	0
tweet_00036826	-1	0	0	0	1	0
tweet_00036827	0	-1	0	0	0	0
tweet_00036828	0	0	0	-1	0	0
tweet_00036829	-1	-2	0	0	0	0
tweet_00036830	0	-1	1	0	0	0
tweet_00036831	-2	-1	1	0	0	0
tweet_00036832	-1	-2	0	0	0	0
tweet_00036833	-2	1	0	0	0	0
tweet_00036834	0	-2	0	0	0	0
tweet_00036836	0	-2	0	0	0	0
tweet_00036837	0	0	0	0	0	0
tweet_00036838	-3	1	1	0	0	0
tweet_00036839	-2	0	2	0	0	1
tweet_00036840	-2	-2	0	0	2	0
tweet_00036841	-1	-1	1	0	0	0
tweet_00036842	-1	-1	1	0	1	0
tweet_00036843	0	-2	0	0	1	0
tweet_00036844	0	2	0	0	0	0
tweet_00036845	0	0	1	0	0	0
tweet_00036846	0	-1	0	0	2	0
tweet_00036847	0	0	0	0	0	0
tweet_00036848	1	1	0	0	-1	0
tweet_00036849	0	-3	0	0	3	0
tweet_00036850	-1	-3	1	1	1	0
tweet_00036852	1	0	0	0	0	0
tweet_00036853	1	-1	0	1	1	0
tweet_00036854	1	-1	0	0	2	0
tweet_00036855	-1	0	0	0	0	0
tweet_00036856	0	-1	0	1	1	0
tweet_00036857	-1	-3	0	0	4	0
tweet_00036858	-1	-1	0	1	0	2
tweet_00036860	0	-1	0	0	1	1
tweet_00036861	-1	0	0	1	1	1
tweet_00036862	0	-1	0	0	2	0
tweet_00036863	0	0	0	0	0	0
tweet_00036864	0	2	0	0	0	0
tweet_00036865	1	-1	0	0	3	0
tweet_00036866	-1	-1	1	0	0	0
tweet_00036867	0	0	0	0	0	0
tweet_00036868	0	-1	0	0	1	0
tweet_00036869	0	1	0	0	2	0
tweet_00036870	-2	0	1	0	0	0
tweet_00036871	1	-2	0	0	1	0
tweet_00036872	0	0	0	0	1	0
tweet_00036873	1	0	0	0	0	1
tweet_00036874	0	-1	0	0	2	1
tweet_00036875	0	-2	0	-1	0	0
tweet_00036876	1	0	0	0	0	0
tweet_00036877	1	-1	2	0	0	0
tweet_00036878	0	-2	0	0	0	0
tweet_00036879	0	-3	0	0	1	0
tweet_00036880	0	0	0	0	0	2
tweet_00036881	1	0	0	0	0	3
tweet_00036882	-1	-1	1	0	1	0
tweet_00036883	0	0	0	0	0	0
tweet_00036884	-1	1	0	0	1	0
tweet_00036885	-1	-2	0	0	2	0
tweet_00036886	-1	0	0	0	1	0
tweet_00036887	-2	1	0	0	0	0
tweet_00036888	-2	-1	0	0	0	2
tweet_00036889	-3	2	0	-1	0	0
tweet_00036890	0	1	0	0	2	0
tweet_00036891	-1	-2	0	0	2	0
tweet_00036892	0	-1	0	0	2	0
tweet_00036893	-1	0	0	0	0	0
tweet_00036894	-1	0	0	0	0	1
tweet_00036895	-1	1	0	0	2	0
tweet_00036896	-1	-1	0	0	2	0
tweet_00036897	0	-2	0	1	1	0
tweet_00036898	1	0	0	-1	0	0
tweet_00036899	-1	0	1	1	3	0
tweet_00036900	-3	0	0	0	0	0
tweet_00036901	-2	2	1	0	0	0
tweet_00036902	0	-2	0	0	4	0
tweet_00036903	1	0	0	0	3	0
tweet_00036904	0	0	1	0	1	0
tweet_00036905	0	1	0	0	1	0
tweet_00036906	-1	0	0	0	0	1
tweet_00036907	0	2	0	0	0	-1
tweet_00036908	-1	1	0	0	2	0
tweet_00036909	-1	2	0	0	0	0
tweet_00036910	0	1	0	0	1	0
tweet_00036911	-1	-1	2	0	1	0
tweet_00036912	0	-2	1	0	3	0
tweet_00036913	-4	-2	0	0	0	0
tweet_00036915	0	-2	0	0	0	0
tweet_00036916	-1	0	1	0	1	0
tweet_00036917	0	-1	1	0	2	0
tweet_00036918	0	0	0	0	0	0
tweet_00036919	-1	2	0	0	3	0
tweet_00036920	-1	2	0	0	0	1
tweet_00036921	-4	0	0	0	0	0
tweet_00036922	0	-2	0	0	1	0
tweet_00036923	0	-2	0	0	1	0
tweet_00036924	0	0	1	0	0	0
tweet_00036925	-6	1	0	0	1	1
tweet_00036926	0	-1	0	0	2	0
tweet_00036927	-1	0	1	1	3	0
tweet_00036928	-2	0	0	0	1	0
tweet_00036929	0	0	0	0	1	0
tweet_00036930	1	1	0	0	4	0
tweet_00036931	0	1	1	0	2	0
tweet_00036932	2	-2	0	0	0	0
tweet_00036933	-2	1	0	0	1	1
tweet_00036934	-1	1	1	0	0	0
tweet_00036935	0	-2	1	0	3	0
tweet_00036936	-1	3	0	0	0	0
tweet_00036937	-1	-1	0	0	0	0
tweet_00036938	0	-1	0	0	0	0
tweet_00036939	-2	1	0	0	0	0
tweet_00036940	0	1	0	0	0	0
tweet_00036941	0	1	0	0	0	0
tweet_00036942	-1	1	0	0	1	0
tweet_00036943	0	2	0	0	0	1
tweet_00036944	0	0	0	0	0	1
tweet_00036945	0	2	0	0	1	0
tweet_00036946	-1	0	0	0	3	0
tweet_00036947	0	2	0	0	0	0
tweet_00036948	-1	0	0	0	0	0
tweet_00036949	0	-1	1	0	1	0
tweet_00036950	0	1	0	0	1	1
tweet_00036951	-2	0	0	0	1	0
tweet_00036952	1	-1	0	0	0	0
tweet_00036953	0	-3	0	0	3	0
tweet_00036954	0	-1	0	0	0	0
tweet_00036955	-1	-1	0	0	2	0
tweet_00036956	-1	0	0	0	1	0
tweet_00036957	0	-2	0	0	0	0
tweet_00036958	1	-3	0	0	0	1
tweet_00036959	1	3	0	0	-1	0
tweet_00036960	-1	0	0	0	3	0
tweet_00036961	0	-2	0	0	0	0
tweet_00036962	-1	-1	0	0	2	0
tweet_00036963	1	-1	0	0	2	0
tweet_00036964	0	-2	0	0	3	0
tweet_00036965	-1	-2	0	0	1	0
tweet_00036966	-1	1	0	0	1	0
tweet_00036967	-2	1	0	0	1	0
tweet_00036968	1	0	1	0	2	0
tweet_00036969	0	1	0	0	1	0
tweet_00036970	-1	1	0	0	2	1
tweet_00036971	-2	1	0	0	0	0
tweet_00036972	-2	-1	0	0	0	0
tweet_00036973	-1	-1	0	0	2	0
tweet_00036974	-1	3	-1	0	0	0
tweet_00036975	-2	0	0	0	1	0
tweet_00036976	0	-2	0	0	0	0
tweet_00036977	0	0	0	0	0	0
tweet_00036978	-1	0	1	0	0	0
tweet_00036979	0	-2	0	0	1	0
tweet_00036980	0	0	1	0	0	0
tweet_00036981	0	1	0	0	2	0
tweet_00036982	0	2	-1	-2	1	0
tweet_00036983	0	-1	0	0	1	0
tweet_00036984	-1	2	0	0	1	0
tweet_00036985	0	-2	0	0	1	0
tweet_00036986	1	1	1	0	3	0
tweet_00036987	0	-1	1	0	4	0
tweet_00036988	-1	0	0	0	1	0
tweet_00036989	0	-2	1	0	1	0
tweet_00036990	-1	-1	0	0	3	0
tweet_00036991	-1	-2	0	0	1	0
tweet_00036992	0	1	0	0	2	0
tweet_00036993	0	-1	0	0	3	0
tweet_00036994	-1	-2	0	0	2	1
tweet_00036995	1	1	0	0	1	0
tweet_00036996	-1	1	1	-1	2	0
tweet_00036997	-2	0	0	0	0	1
tweet_00036999	-1	4	0	0	0	0
tweet_00037000	0	0	0	0	2	0
tweet_00037001	0	1	0	0	2	0
tweet_00037002	-2	-2	0	0	1	0
tweet_00037003	1	1	0	0	1	0
tweet_00037004	-2	-1	0	0	0	0
tweet_00037005	0	-2	0	0	0	0
tweet_00037006	1	-2	0	0	0	0
tweet_00037007	1	-2	0	0	2	0
tweet_00037008	-1	1	0	0	3	0
tweet_00037009	1	-1	-1	0	2	0
tweet_00037010	1	-4	1	0	0	0
tweet_00037011	-1	0	0	0	3	0
tweet_00037012	0	0	0	0	0	0
tweet_00037013	0	-1	0	-1	0	0
tweet_00037014	0	0	1	0	1	0
tweet_00037015	-1	0	0	0	0	0
tweet_00037016	-1	-1	0	0	2	0
tweet_00037017	1	-2	0	0	1	0
tweet_00037018	1	0	0	0	1	0
tweet_00037019	0	3	1	-1	0	0
tweet_00037020	-1	2	0	0	4	0
tweet_00037021	-1	-1	0	0	0	0
tweet_00037022	0	2	1	0	3	0
tweet_00037023	-1	-1	0	0	4	0
tweet_00037024	-1	0	1	0	0	0
tweet_00037025	-1	-2	0	0	1	0
tweet_00037026	-1	0	1	0	0	0
tweet_00037027	-1	-1	0	0	1	1
tweet_00037028	0	-2	0	0	3	0
tweet_00037029	1	0	2	-1	0	0
tweet_00037030	2	1	0	-1	0	0
tweet_00037031	0	1	0	-2	0	0
tweet_00037032	0	2	0	-2	0	0
tweet_00037033	0	0	0	0	0	0
tweet_00037034	0	-1	0	0	3	0
tweet_00037035	0	1	1	0	3	0
tweet_00037036	-2	1	0	0	2	0
tweet_00037037	-2	1	0	0	0	0
tweet_00037038	0	-2	2	0	0	0
tweet_00037039	1	1	0	0	4	1
tweet_00037041	0	1	0	1	3	0
tweet_00037042	-2	0	0	0	0	0
tweet_00037043	-2	0	1	0	-1	0
tweet_00037044	1	-2	0	0	1	0
tweet_00037045	-3	0	1	0	0	0
tweet_00037046	0	0	0	0	0	0
tweet_00037047	0	-1	0	0	2	0
tweet_00037048	1	1	0	0	3	0
tweet_00037049	0	-1	0	0	3	0
tweet_00037050	0	0	1	0	0	1
tweet_00037051	-2	-2	0	0	1	-1
tweet_00037052	0	0	0	0	0	0
tweet_00037053	0	-2	0	1	3	0
tweet_00037054	-1	0	0	0	4	1
tweet_00037057	0	0	1	0	0	0
tweet_00037058	0	0	0	0	0	1
tweet_00037059	-1	2	0	0	-1	1
tweet_00037060	0	1	0	0	0	0
tweet_00037061	-2	2	0	0	0	0
tweet_00037062	0	2	1	0	1	0
tweet_00037063	0	-1	0	0	3	0
tweet_00037064	1	-1	0	0	3	0
tweet_00037065	0	-1	0	0	0	0
tweet_00037066	1	0	0	0	0	0
tweet_00037068	0	0	0	0	0	0
tweet_00037069	1	0	3	0	0	0
tweet_00037070	1	-1	2	-1	0	0
tweet_00037071	0	1	0	0	0	0
tweet_00037072	0	1	0	0	0	0
tweet_00037073	1	1	0	0	0	2
tweet_00037074	0	-1	0	0	0	0
tweet_00037075	0	-1	0	0	0	1
tweet_00037076	0	1	0	-1	0	0
tweet_00037077	-1	-1	0	0	0	0
tweet_00037078	0	0	1	0	0	0
tweet_00037079	-2	-2	1	-1	0	1
tweet_00037080	-2	-2	0	0	0	0
tweet_00037081	1	0	0	0	0	3
tweet_00037082	1	1	0	0	0	3
tweet_00037083	0	1	0	0	0	0
tweet_00037084	0	-1	0	0	0	0
tweet_00037086	0	0	0	0	1	0
tweet_00037087	1	-1	0	0	1	1
tweet_00037090	-2	2	0	0	0	0
tweet_00037091	-3	2	0	0	0	0
tweet_00037092	-2	-1	0	0	0	0
tweet_00037093	-2	-2	0	0	0	0
tweet_00037094	0	-2	0	0	0	0
tweet_00037095	0	-3	1	0	0	0
tweet_00037096	0	1	0	0	0	0
tweet_00037097	0	0	-1	0	0	2
tweet_00037098	2	0	-1	0	0	4
tweet_00037099	-3	3	0	0	0	0
tweet_00037100	0	-1	0	0	0	0
tweet_00037102	-2	1	-1	-1	0	0
tweet_00037103	0	1	0	0	0	1
tweet_00037104	0	1	0	1	0	0
tweet_00037105	-2	0	0	0	1	0
tweet_00037106	-1	-2	0	0	1	0
tweet_00037107	-1	-2	0	0	0	0
tweet_00037108	0	0	0	-2	0	0
tweet_00037109	-1	0	0	-1	0	0
tweet_00037110	0	-1	0	0	0	0
tweet_00037111	-1	-1	0	0	0	0
tweet_00037112	2	0	0	0	-1	0
tweet_00037113	1	-2	0	0	0	0
tweet_00037114	1	-2	0	0	0	0
tweet_00037115	1	0	0	0	-1	0
tweet_00037116	2	3	0	0	-1	0
tweet_00037117	1	-2	0	0	0	0
tweet_00037118	2	0	0	0	0	0
tweet_00037119	1	1	0	0	-1	0
tweet_00037120	0	2	0	-1	0	0
tweet_00037121	-1	0	0	0	0	0
tweet_00037122	-1	0	1	-1	0	0
tweet_00037123	0	-2	0	0	0	0
tweet_00037124	0	-1	1	0	3	0
tweet_00037126	-1	2	0	0	-1	0
tweet_00037127	1	-2	1	0	2	1
tweet_00037128	1	1	0	-1	0	0
tweet_00037131	1	1	0	0	0	0
tweet_00037132	0	0	0	0	0	0
tweet_00037133	-1	0	0	0	0	0
tweet_00037134	1	-1	1	-1	0	0
tweet_00037135	1	-2	0	0	0	0
tweet_00037136	0	0	0	0	0	0
tweet_00037137	0	-2	0	0	0	0
tweet_00037138	1	0	0	0	-1	4
tweet_00037139	-3	2	0	0	0	0
tweet_00037141	1	0	0	0	0	0
tweet_00037142	-1	-1	0	0	0	0
tweet_00037143	-1	1	2	0	1	0
tweet_00037145	-1	-1	0	0	2	0
tweet_00037146	-2	-1	0	0	2	1
tweet_00037147	0	-1	1	0	1	0
tweet_00037148	0	-3	0	0	0	0
tweet_00037149	0	-1	0	0	0	0
tweet_00037150	0	1	0	0	0	0
tweet_00037151	0	2	0	-2	0	0
tweet_00037152	0	2	0	0	0	0
tweet_00037153	0	2	0	0	0	0
tweet_00037154	1	-4	1	0	0	0
tweet_00037155	0	0	0	0	0	0
tweet_00037156	0	0	0	0	0	0
tweet_00037157	1	0	0	-1	1	3
tweet_00037158	0	-1	0	-1	0	0
tweet_00037159	0	-1	1	0	0	0
tweet_00037160	-1	0	0	-1	2	0
tweet_00037161	0	0	0	-1	1	1
tweet_00037162	-1	1	0	0	-1	0
tweet_00037164	0	2	0	-1	0	2
tweet_00037165	0	-2	2	0	0	0
tweet_00037166	1	-2	2	0	0	0
tweet_00037167	-1	1	0	0	0	0
tweet_00037169	-1	0	0	0	0	0
tweet_00037172	-3	0	1	0	0	0
tweet_00037174	-3	2	0	0	0	1
tweet_00037175	-1	0	0	-1	0	0
tweet_00037176	-1	2	0	0	0	0
tweet_00037177	-1	2	0	-1	0	0
tweet_00037178	-2	3	0	0	0	0
tweet_00037179	-2	1	0	0	0	0
tweet_00037180	0	1	0	0	0	0
tweet_00037181	0	2	0	0	0	0
tweet_00037183	4	-2	0	0	0	0
tweet_00037184	0	0	0	0	1	0
tweet_00037185	0	-1	0	0	3	-1
tweet_00037186	-2	-2	0	-1	2	0
tweet_00037187	-2	-1	0	0	0	0
tweet_00037188	0	1	1	0	0	0
tweet_00037189	-1	0	1	0	0	0
tweet_00037190	0	0	0	1	0	0
tweet_00037191	1	-1	0	1	1	0
tweet_00037192	0	0	0	0	1	0
tweet_00037193	1	0	0	0	0	0
tweet_00037194	0	-1	0	0	2	0
tweet_00037195	1	-1	0	0	1	0
tweet_00037196	0	-2	0	0	0	0
tweet_00037197	0	0	0	0	0	0
tweet_00037198	0	1	0	0	0	-1
tweet_00037199	-1	0	0	0	0	0
tweet_00037200	0	-1	0	0	2	0
tweet_00037201	0	-2	1	0	0	0
tweet_00037202	0	-2	1	2	0	0
tweet_00037204	0	-2	0	0	0	0
tweet_00037205	-1	0	0	0	0	0
tweet_00037207	-1	1	0	0	0	0
tweet_00037208	1	-1	0	0	0	0
tweet_00037210	-1	0	0	0	1	0
tweet_00037211	1	6	0	0	1	0
tweet_00037212	0	0	0	0	0	0
tweet_00037213	0	0	1	-2	0	0
tweet_00037214	0	-1	0	0	0	0
tweet_00037215	1	0	0	0	0	1
tweet_00037216	0	0	1	0	2	0
tweet_00037217	0	1	1	0	2	0
tweet_00037218	0	2	0	0	0	0
tweet_00037219	-1	0	0	1	0	0
tweet_00037220	0	1	0	0	0	0
tweet_00037221	0	-1	0	0	0	0
tweet_00037222	0	-2	0	0	0	0
tweet_00037223	-2	2	0	0	0	0
tweet_00037224	-3	0	0	0	1	0
tweet_00037225	0	2	1	0	0	0
tweet_00037226	-3	0	1	0	0	0
tweet_00037227	1	-2	0	0	0	1
tweet_00037228	3	-2	0	0	0	2
tweet_00037229	1	-1	0	1	0	2
tweet_00037230	0	0	0	0	0	0
tweet_00037231	0	-2	0	0	0	0
tweet_00037232	-1	-2	1	2	0	0
tweet_00037233	-1	-2	0	0	0	0
tweet_00037234	-1	1	0	0	0	0
tweet_00037235	0	1	0	0	0	0
tweet_00037236	0	-1	0	0	1	0
tweet_00037239	1	-2	0	0	0	0
tweet_00037240	0	-1	0	0	0	0
tweet_00037241	-1	-3	0	0	0	0
tweet_00037242	-2	2	0	0	0	0
tweet_00037243	-2	-1	0	-1	0	0
tweet_00037244	0	-2	1	-1	0	0
tweet_00037245	-1	1	0	-2	0	0
tweet_00037246	-1	1	0	-2	0	0
tweet_00037247	0	-2	1	0	2	1
tweet_00037248	2	1	0	0	0	0
tweet_00037250	1	-2	0	0	0	0
tweet_00037251	-2	2	0	0	0	0
tweet_00037252	0	0	0	0	0	2
tweet_00037254	0	-1	0	0	0	1
tweet_00037255	0	-1	1	0	0	0
tweet_00037256	1	-1	1	0	0	0
tweet_00037257	-1	-1	0	0	0	0
tweet_00037258	0	0	0	0	0	0
tweet_00037260	0	-1	0	0	0	0
tweet_00037261	0	-1	0	0	0	0
tweet_00037262	0	0	0	0	0	2
tweet_00037263	1	-1	0	0	0	0
tweet_00037264	0	2	0	0	0	1
tweet_00037265	2	0	0	0	0	0
tweet_00037266	0	1	0	0	0	0
tweet_00037267	1	-1	0	0	0	1
tweet_00037270	0	2	1	-1	0	0
tweet_00037271	0	-1	1	-1	2	2
tweet_00037272	1	1	0	-2	0	0
tweet_00037274	1	2	0	0	0	1
tweet_00037275	0	2	0	0	0	0
tweet_00037276	1	-3	2	1	2	1
tweet_00037277	-1	0	0	0	0	0
tweet_00037278	0	-2	0	0	0	0
tweet_00037279	0	-3	1	0	3	0
tweet_00037280	3	-2	1	0	0	0
tweet_00037281	-2	1	0	-1	0	0
tweet_00037282	-1	0	0	0	2	0
tweet_00037283	0	0	0	-1	0	0
tweet_00037284	-2	1	0	0	-1	0
tweet_00037285	-1	0	0	0	0	0
tweet_00037286	0	0	0	0	0	0
tweet_00037287	0	-1	0	0	0	0
tweet_00037288	1	-1	0	0	2	1
tweet_00037289	0	-1	0	0	0	0
tweet_00037290	-1	1	1	-2	0	0
tweet_00037291	-1	1	1	-2	0	0
tweet_00037293	-1	-1	0	-1	0	0
tweet_00037295	-2	1	0	0	0	1
tweet_00037297	1	-2	2	0	0	0
tweet_00037298	-1	-2	0	0	0	0
tweet_00037299	0	0	0	-1	0	0
tweet_00037300	0	-2	0	-1	0	0
tweet_00037301	-1	0	-1	0	0	1
tweet_00037302	0	0	2	0	0	0
tweet_00037305	0	-1	0	0	0	0
tweet_00037306	1	0	2	0	0	0
tweet_00037307	0	-1	0	0	0	0
tweet_00037308	0	-1	0	-1	0	0
tweet_00037309	1	1	0	-1	-1	0
tweet_00037310	1	1	0	0	0	0
tweet_00037311	0	0	0	0	0	0
tweet_00037314	-2	2	0	0	0	0
tweet_00037315	0	1	1	-1	1	0
tweet_00037316	1	0	0	1	0	0
tweet_00037317	0	1	0	0	0	0
tweet_00037318	-1	2	0	0	1	0
tweet_00037319	0	0	0	-1	1	0
tweet_00037321	2	1	0	0	0	0
tweet_00037323	1	1	0	-1	0	0
tweet_00037324	0	2	1	0	0	0
tweet_00037325	1	-1	0	-1	0	0
tweet_00037326	-2	1	0	0	0	0
tweet_00037327	-1	-1	0	0	0	0
tweet_00037328	1	-1	1	-1	0	0
tweet_00037329	0	-1	0	-1	0	0
tweet_00037330	1	3	0	0	0	0
tweet_00037332	0	0	1	0	0	0
tweet_00037333	-1	0	0	0	0	0
tweet_00037334	-1	1	0	0	0	0
tweet_00037335	-1	0	0	0	0	0
tweet_00037336	0	-1	0	0	0	3
tweet_00037337	2	-1	0	0	1	3
tweet_00037338	1	0	-1	-2	0	3
tweet_00037339	-1	-2	0	0	0	0
tweet_00037342	3	-1	1	-1	0	0
tweet_00037343	0	1	-1	-1	0	0
tweet_00037345	1	-2	0	0	0	0
tweet_00037347	3	0	0	0	0	0
tweet_00037348	0	0	0	0	0	0
tweet_00037349	1	-1	1	0	0	0
tweet_00037351	1	1	0	-2	0	0
tweet_00037352	2	0	0	0	1	1
tweet_00037353	0	3	0	0	0	0
tweet_00037354	0	0	0	0	0	0
tweet_00037355	0	-1	1	-1	0	1
tweet_00037356	1	-1	2	-1	3	1
tweet_00037358	0	1	0	0	0	0
tweet_00037359	-2	-1	1	0	3	0
tweet_00037360	0	-1	0	0	0	0
tweet_00037361	-1	-1	1	0	0	0
tweet_00037362	0	0	0	0	1	0
tweet_00037363	1	-2	0	0	1	0
tweet_00037365	1	-1	1	-1	0	0
tweet_00037366	0	1	0	1	0	0
tweet_00037367	0	0	1	0	0	0
tweet_00037368	0	-2	1	0	0	0
tweet_00037369	0	1	0	1	0	0
tweet_00037370	1	-1	0	-1	0	0
tweet_00037371	0	0	0	0	0	0
tweet_00037372	0	-1	1	0	0	0
