photo_url	image_number
https://pbs.twimg.com/media/EUSAC88WoAAPUHy.jpg	saude202003_n_00147_00000006.jpg
https://pbs.twimg.com/media/EUSAC88WsAMuDug.jpg	saude202003_n_00147_00000007.jpg
https://pbs.twimg.com/media/EUSAC9CWkAIQVYy.jpg	saude202003_n_00147_00000008.jpg
https://pbs.twimg.com/media/EUSAC9DWoAYpXBO.jpg	saude202003_n_00147_00000009.jpg
https://pbs.twimg.com/media/EUR7X51XsAcF4UR.jpg	saude202003_n_00148_00000001.jpg
https://pbs.twimg.com/media/EUR7NtVWAAA3c5d.jpg	saude202003_n_00148_00000002.jpg
https://pbs.twimg.com/media/EUR1B5iWsAYR1lf.jpg	saude202003_n_00150_00000001.jpg
https://pbs.twimg.com/media/EURy56nWAAAOUM-.png	saude202003_n_00150_00000002.png
https://pbs.twimg.com/media/EURx-g9XQAA7QqK.jpg	saude202003_n_00151_00000001.jpg
https://pbs.twimg.com/media/EURxWubWAAA52cB.jpg	saude202003_n_00151_00000002.jpg
https://pbs.twimg.com/media/EURtVuRWsAEzQOC.jpg	saude202003_n_00152_00000001.jpg
https://pbs.twimg.com/media/EURrEyqWoAAJY2t.jpg	saude202003_n_00152_00000002.jpg
