file	created_at	text_uniq	conversation_id	author_id	username	tweet_url	text	text_emojified	photo_uniq_id
saude202011_n_00115.json	2020-11-16 20:02:26	tweet_00042222	convo_1328428234652999685	id_4218473171	RondoniaquiNews	https://twitter.com/RondoniaquiNews/status/1328428234652999685	A Organização Mundial da Saúde (OMS) expressou otimismo com o resultados divulgados pela Moderna sobre a eficácia da sua vacina contra a covid-19, anunciados nesta segunda-feira, 16, mas ponderou que ainda há desafios. #Vacina https://t.co/tVMB3MOy9D https://t.co/8rN46s1X2z	A Organização Mundial da Saúde (OMS) expressou otimismo com o resultados divulgados pela Moderna sobre a eficácia da sua vacina contra a covid-19, anunciados nesta segunda-feira, 16, mas ponderou que ainda há desafios. #Vacina https://t.co/tVMB3MOy9D https://t.co/8rN46s1X2z	saude202011_n_00115_00000001.png
saude202011_n_00115.json	2020-11-16 19:11:32	tweet_00042232	convo_1328415422455144448	id_1125844588969721856	unknown	unknown	As mortes por sarampo em todo o mundo atingiram, em 2019, seu nível mais alto em 23 anos. A informação é de um relatório feito pela Organização Mundial da Saúde (OMS) junto com o Centro de Controle e Prevenção de Doenças (CDC) dos Estados Unidos #Centrode https://t.co/mvbuJz5SZI https://t.co/P3nOXthG8S	As mortes por sarampo em todo o mundo atingiram, em 2019, seu nível mais alto em 23 anos. A informação é de um relatório feito pela Organização Mundial da Saúde (OMS) junto com o Centro de Controle e Prevenção de Doenças (CDC) dos Estados Unidos #Centrode https://t.co/mvbuJz5SZI https://t.co/P3nOXthG8S	saude202011_n_00115_00000002.jpg
saude202011_n_00115.json	2020-11-16 16:25:40	tweet_00042239	convo_1328373683237347329	id_67150902	correio	https://twitter.com/correio/status/1328373683237347329	Sozinha, vacina é insuficiente para vencer covid-19, adverte OMS. "Uma vacina vai completar as outras ferramentas que temos, não substituí-las", disse o diretor-geral da organização. https://t.co/J4flxjvnCF https://t.co/O7SkWr8aHf	Sozinha, vacina é insuficiente para vencer covid-19, adverte OMS. "Uma vacina vai completar as outras ferramentas que temos, não substituí-las", disse o diretor-geral da organização. https://t.co/J4flxjvnCF https://t.co/O7SkWr8aHf	saude202011_n_00115_00000003.jpg
saude202011_n_00115.json	2020-11-16 18:13:20	tweet_00042252	convo_1328400779091304448	id_34304424	marcelinharosa	https://twitter.com/marcelinharosa/status/1328400779091304448	O diretor-geral da OMS (Organização Mundial da Saúde), Tedros Adhanom Ghebreyesus, afirmou hoje que apenas uma vacina não será suficiente para derrotar a pandemia da covid-19. ##Coronavírus #OMS #tedros #vacina https://t.co/6hGlrOGtJL https://t.co/xTTiTpyY5f	O diretor-geral da OMS (Organização Mundial da Saúde), Tedros Adhanom Ghebreyesus, afirmou hoje que apenas uma vacina não será suficiente para derrotar a pandemia da covid-19. ##Coronavírus #OMS #tedros #vacina https://t.co/6hGlrOGtJL https://t.co/xTTiTpyY5f	saude202011_n_00115_00000004.jpg
saude202011_n_00115.json	2020-11-16 18:06:40	tweet_00042253	convo_1328399100497309696	id_1237353426394271747	COVID19GovAo	https://twitter.com/COVID19GovAo/status/1328399100497309696	OMS alerta que "vacina por si só não será suficiente" para derrotar Covid O diretor-geral da Organização Mundial de Saúde (OMS) alertou hoje que uma vacina "por si só não será suficiente" para derrotar a pandemia de covid-19. Fonte: Notícias ao Minuto https://t.co/8Ajs7S7IiD	OMS alerta que "vacina por si só não será suficiente" para derrotar Covid O diretor-geral da Organização Mundial de Saúde (OMS) alertou hoje que uma vacina "por si só não será suficiente" para derrotar a pandemia de covid-19. Fonte: Notícias ao Minuto https://t.co/8Ajs7S7IiD	saude202011_n_00115_00000005.jpg
saude202011_n_00115.json	2020-11-16 15:27:10	tweet_00042277	convo_1328358958571134978	id_890771811310481408	TaniaPena100	https://twitter.com/TaniaPena100/status/1328358958571134978	Covid-19: vacina da Moderna é 94,5% eficaz, diz empr; diret da OMS mostra otimismo Pesquisadores da farmacêutica informaram q resultados foram melhores do q o esperado O GLOBO, c/ NY Times 16/11/20 @JoanaTwice @JGouveaS @Eduardo21260613 @AcoLyonel @Poolwww1 @Tk_GomesDark https://t.co/f7grrDPqgB	Covid-19: vacina da Moderna é 94,5% eficaz, diz empr; diret da OMS mostra otimismo Pesquisadores da farmacêutica informaram q resultados foram melhores do q o esperado O GLOBO, c/ NY Times 16/11/20 @JoanaTwice @JGouveaS @Eduardo21260613 @AcoLyonel @Poolwww1 @Tk_GomesDark https://t.co/f7grrDPqgB	saude202011_n_00115_00000006.jpg
saude202011_n_00115.json	2020-11-16 15:12:18	tweet_00042280	convo_1328355218552139776	id_890771811310481408	TaniaPena100	https://twitter.com/TaniaPena100/status/1328355218552139776	Covid-19: vacina da Moderna é 94,5% eficaz, diz empresa; diretor da OMS mostra otimismo Pesquisadores da farmacêutica informaram q resultados foram melhores do q o esperado O GLOBO, c/ NY Times 16/11/2020 @savedbyz3ro @ingrid_maria57 @lauraecl71 @RitaLaide @AmyLima95 https://t.co/AdogW9ANPq	Covid-19: vacina da Moderna é 94,5% eficaz, diz empresa; diretor da OMS mostra otimismo Pesquisadores da farmacêutica informaram q resultados foram melhores do q o esperado O GLOBO, c/ NY Times 16/11/2020 @savedbyz3ro @ingrid_maria57 @lauraecl71 @RitaLaide @AmyLima95 https://t.co/AdogW9ANPq	saude202011_n_00115_00000007.jpg
saude202011_n_00115.json	2020-11-16 15:51:33	tweet_00042287	convo_1328365094644793344	id_10710422	vonivar	https://twitter.com/vonivar/status/1328365094644793344	OMS: sozinha, vacina é insuficiente para vencer Covid-19 | AFP https://t.co/1WosEHn9iK https://t.co/Z8sETZ4n4X	OMS: sozinha, vacina é insuficiente para vencer Covid-19 | AFP https://t.co/1WosEHn9iK https://t.co/Z8sETZ4n4X	saude202011_n_00115_00000008.jpg
saude202011_n_00115.json	2020-11-16 15:21:31	tweet_00042294	convo_1328357539365400578	id_143536795	Grupodobemestar	https://twitter.com/Grupodobemestar/status/1328357539365400578	Vacina Contra COVID 19 da Moderna tem eficácia de 94,5%, mas aprovação e distribuição ainda demoram. Máscaras,Higiene e Distanciamento seguem importantes no fim de 2020 e por todo ano de 2021.https://t.co/Vev4GNVPn4 #DireitosHumanos #Justiça #STF #STJ #OAB #CNJ #OMS #OPAS #ONU https://t.co/QaqdYYdu3X	Vacina Contra COVID 19 da Moderna tem eficácia de 94,5%, mas aprovação e distribuição ainda demoram. Máscaras,Higiene e Distanciamento seguem importantes no fim de 2020 e por todo ano de 2021.https://t.co/Vev4GNVPn4 #DireitosHumanos #Justiça #STF #STJ #OAB #CNJ #OMS #OPAS #ONU https://t.co/QaqdYYdu3X	saude202011_n_00115_00000009.jpg
saude202011_n_00115.json	2020-11-16 15:14:02	tweet_00042298	convo_1328355656936484864	id_82350646	marciojmsilva	https://twitter.com/marciojmsilva/status/1328355656936484864	Covid-19: OMS alerta que "vacina por si só não será suficiente" para derrotar pandemia https://t.co/Is2KsuVB7J https://t.co/QzHXids2hN	Covid-19: OMS alerta que "vacina por si só não será suficiente" para derrotar pandemia https://t.co/Is2KsuVB7J https://t.co/QzHXids2hN	saude202011_n_00115_00000010.jpg
saude202011_n_00115.json	2020-11-16 15:07:32	tweet_00042299	convo_1328354020562374656	id_277495114	dinheiro_vivo	https://twitter.com/dinheiro_vivo/status/1328354020562374656	Covid-19: OMS alerta que "vacina por si só não será suficiente" para derrotar pandemia https://t.co/dTZEtCXvwZ https://t.co/TssYWlaxjT	Covid-19: OMS alerta que "vacina por si só não será suficiente" para derrotar pandemia https://t.co/dTZEtCXvwZ https://t.co/TssYWlaxjT	saude202011_n_00115_00000011.jpg
saude202011_n_00115.json	2020-11-16 14:56:02	tweet_00042304	convo_1328351124538068993	id_15391813	JornalNoticias	https://twitter.com/JornalNoticias/status/1328351124538068993	"Vacina por si só não será suficiente" para derrotar pandemia, diz OMS https://t.co/7tvdBFuGsD https://t.co/v3GgF6ITIe	"Vacina por si só não será suficiente" para derrotar pandemia, diz OMS https://t.co/7tvdBFuGsD https://t.co/v3GgF6ITIe	saude202011_n_00115_00000012.jpg
saude202011_n_00116.json	2020-11-16 14:53:34	tweet_00042310	convo_1328350505479921665	id_82350646	marciojmsilva	https://twitter.com/marciojmsilva/status/1328350505479921665	Covid-19. OMS alerta que “vacina por si só não será suficiente” para derrotar pandemia https://t.co/tWtKEAShoi https://t.co/GUPgk5huqx	Covid-19. OMS alerta que “vacina por si só não será suficiente” para derrotar pandemia https://t.co/tWtKEAShoi https://t.co/GUPgk5huqx	saude202011_n_00116_00000001.jpg
saude202011_n_00116.json	2020-11-16 14:53:33	tweet_00042311	convo_1328350501449023488	id_82350646	marciojmsilva	https://twitter.com/marciojmsilva/status/1328350501449023488	"Vacina por si só não será suficiente" para derrotar pandemia, diz OMS https://t.co/btvWl0CWM4 https://t.co/LV0JaEGViB	"Vacina por si só não será suficiente" para derrotar pandemia, diz OMS https://t.co/btvWl0CWM4 https://t.co/LV0JaEGViB	saude202011_n_00116_00000002.jpg
saude202011_n_00116.json	2020-11-16 14:45:32	tweet_00042318	convo_1328348483175084033	id_82350646	marciojmsilva	https://twitter.com/marciojmsilva/status/1328348483175084033	Covid-19: OMS alerta que "vacina por si só não será suficiente" para derrotar pandemia https://t.co/DThBQt5j3Z https://t.co/0KJaZFpy2T	Covid-19: OMS alerta que "vacina por si só não será suficiente" para derrotar pandemia https://t.co/DThBQt5j3Z https://t.co/0KJaZFpy2T	saude202011_n_00116_00000003.jpg
saude202011_n_00116.json	2020-11-16 14:40:25	tweet_00042320	convo_1328347193292578816	id_1237353426394271747	COVID19GovAo	https://twitter.com/COVID19GovAo/status/1328347193292578816	Pandemia já matou mais de 1,3 milhões de pessoas em todo o mundo A pandemia do novo coronavírus matou pelo menos 1.319.561 pessoas no mundo desde que a OMS relatou o início da doença em dezembro, segundo o levantamento da agência de... Continue a ler:https://t.co/rRXajzOi8L https://t.co/9NQlbVTCAy	Pandemia já matou mais de 1,3 milhões de pessoas em todo o mundo A pandemia do novo coronavírus matou pelo menos 1.319.561 pessoas no mundo desde que a OMS relatou o início da doença em dezembro, segundo o levantamento da agência de... Continue a ler:https://t.co/rRXajzOi8L https://t.co/9NQlbVTCAy	saude202011_n_00116_00000004.jpg
saude202011_n_00116.json	2020-11-16 14:37:36	tweet_00042324	convo_1328346485205962753	id_94081671	Lusa_noticias	https://twitter.com/Lusa_noticias/status/1328346485205962753	Covid-19: OMS alerta que "vacina por si só não será suficiente" para derrotar pandemia - https://t.co/Li4uYlbV4q https://t.co/XWoIEQ7KZj	Covid-19: OMS alerta que "vacina por si só não será suficiente" para derrotar pandemia - https://t.co/Li4uYlbV4q https://t.co/XWoIEQ7KZj	saude202011_n_00116_00000005.jpg
saude202011_n_00116.json	2020-11-16 13:55:49	tweet_00042331	convo_1328335972665348096	id_61752537	folhape	https://twitter.com/folhape/status/1328335972665348096	#CORONAVÍRUS | Sozinha, vacina é insuficiente para vencer Covid-19, adverte OMS - https://t.co/LSMayenQPB https://t.co/zDC4jKFsdS	#CORONAVÍRUS | Sozinha, vacina é insuficiente para vencer Covid-19, adverte OMS - https://t.co/LSMayenQPB https://t.co/zDC4jKFsdS	saude202011_n_00116_00000006.jpg
saude202011_n_00116.json	2020-11-16 13:47:10	tweet_00042334	convo_1328333794957529088	id_54607123	unknown	unknown	RT @correio_dopovo: Sozinha, vacina é insuficiente para vencer Covid-19, adverte OMS https://t.co/rksSA9CkDd https://t.co/q4LK0dRy6S	RT @correio_dopovo: Sozinha, vacina é insuficiente para vencer Covid-19, adverte OMS https://t.co/rksSA9CkDd https://t.co/q4LK0dRy6S	saude202011_n_00116_00000007.jpg
saude202011_n_00116.json	2020-11-16 13:44:00	tweet_00042335	convo_1328332996747747330	id_79744881	correio_dopovo	https://twitter.com/correio_dopovo/status/1328332996747747330	Sozinha, vacina é insuficiente para vencer Covid-19, adverte OMS https://t.co/rksSA9CkDd https://t.co/q4LK0dRy6S	Sozinha, vacina é insuficiente para vencer Covid-19, adverte OMS https://t.co/rksSA9CkDd https://t.co/q4LK0dRy6S	saude202011_n_00116_00000007.jpg
saude202011_n_00116.json	2020-11-16 12:37:33	tweet_00042345	convo_1328316276066938880	id_22017142	asbeiras	https://twitter.com/asbeiras/status/1328316276066938880	A pandemia do novo coronavírus matou pelo menos 1.319.561 pessoas no mundo desde que a OMS relatou o início da doença em dezembro, segundo o levantamento da agência de notícias AFP junto de fontes oficiais até às 11:00 de hoje. #AFP #co https://t.co/oG6RiEoQjQ https://t.co/Cc0Xo20ewi	A pandemia do novo coronavírus matou pelo menos 1.319.561 pessoas no mundo desde que a OMS relatou o início da doença em dezembro, segundo o levantamento da agência de notícias AFP junto de fontes oficiais até às 11:00 de hoje. #AFP #co https://t.co/oG6RiEoQjQ https://t.co/Cc0Xo20ewi	saude202011_n_00116_00000008.jpg
saude202011_n_00116.json	2020-11-16 11:12:12	tweet_00042357	convo_1328294794272124930	id_1068150914945568768	unknown	unknown	Hoje, 16/11, na retomada da 147a sessão do Conselho Executivo da OMS, o Brasil 🇧🇷 saudou os resultados da 73ª Assembleia Mundial da Saúde (9 a 14/11) para a luta contra a COVID-19 e outros desafios à saúde pública. https://t.co/Jlfm39I0RI	Hoje, 16/11, na retomada da 147a sessão do Conselho Executivo da OMS, o Brasil {{Emoji:_Flag_For_Brazil}} saudou os resultados da 73ª Assembleia Mundial da Saúde (9 a 14/11) para a luta contra a COVID-19 e outros desafios à saúde pública. https://t.co/Jlfm39I0RI	saude202011_n_00116_00000009.jpg
saude202011_n_00116.json	2020-11-16 10:48:24	tweet_00042360	convo_1328288808094359553	id_835849072808448000	i9treinamentosb	https://twitter.com/i9treinamentosb/status/1328288808094359553	Presidente da Anvisa defende vacinação contra Covid-19 Presidente da Anvisa defende vacinação contra Covid-19 - O diretor-presidente da Agência Nacional de Vigilância Sanitária (Anvisa), Antonio Barra Torres, defendeu nesta sexta-feira que a #Anvisa #covi https://t.co/B78ZveymYo https://t.co/Dd2TlL8Tn3	Presidente da Anvisa defende vacinação contra Covid-19 Presidente da Anvisa defende vacinação contra Covid-19 - O diretor-presidente da Agência Nacional de Vigilância Sanitária (Anvisa), Antonio Barra Torres, defendeu nesta sexta-feira que a #Anvisa #covi https://t.co/B78ZveymYo https://t.co/Dd2TlL8Tn3	saude202011_n_00116_00000010.jpg
saude202011_n_00116.json	2020-11-16 10:44:36	tweet_00042363	convo_1328287849318395904	id_1347385232	JornalGGN	https://twitter.com/JornalGGN/status/1328287849318395904	GGN Covid Mundo: mais uma vez o Brasil não encaminha dados para OMS https://t.co/aX6PfBpUuR https://t.co/X3aRZ1kV2H	GGN Covid Mundo: mais uma vez o Brasil não encaminha dados para OMS https://t.co/aX6PfBpUuR https://t.co/X3aRZ1kV2H	saude202011_n_00116_00000011.jpg
saude202011_n_00116.json	2020-11-16 03:54:20	tweet_00042378	convo_1328184603937476614	id_787778448995614725	pelayoolea	https://twitter.com/pelayoolea/status/1328184603937476614	ONU Brasil OPAS OMS Brasil PAHO WHO Brasil A #diabetes é uma doença crônica caracterizada pela apresentação de níveis elevados de glicose no sangue. https://t.co/Fytw3NFPmk #DiaMundialDaDiabetes #SaúdeParaTodos #VencerAsDCNT https://t.co/UExfSF2F5q	ONU Brasil OPAS OMS Brasil PAHO WHO Brasil A #diabetes é uma doença crônica caracterizada pela apresentação de níveis elevados de glicose no sangue. https://t.co/Fytw3NFPmk #DiaMundialDaDiabetes #SaúdeParaTodos #VencerAsDCNT https://t.co/UExfSF2F5q	saude202011_n_00116_00000012.jpg
saude202011_n_00117.json	2020-11-15 23:51:28	tweet_00042396	convo_1328123482534801414	id_563756219	unknown	unknown	Raquel (ou será Ruth?) seguindo as normas da OMS e exercendo seu direito cívico no meio da pandemia Mulheres de Areia (1968) https://t.co/37LCgym3WE	Raquel (ou será Ruth?) seguindo as normas da OMS e exercendo seu direito cívico no meio da pandemia Mulheres de Areia (1968) https://t.co/37LCgym3WE	saude202011_n_00117_00000001.jpg
saude202011_n_00117.json	2020-11-15 21:25:58	tweet_00042415	convo_1328086869402398740	id_1082540114973245440	Bot_Corona_V	https://twitter.com/Bot_Corona_V/status/1328086869402398740	RT @folhape: #CORONAVÍRUS | OMS registra recorde diário de novos casos da Covid-19 - https://t.co/C4BGg3Ij6L https://t.co/g3uq9g9kYC	RT @folhape: #CORONAVÍRUS | OMS registra recorde diário de novos casos da Covid-19 - https://t.co/C4BGg3Ij6L https://t.co/g3uq9g9kYC	saude202011_n_00117_00000002.jpg
saude202011_n_00117.json	2020-11-15 21:25:49	tweet_00042416	convo_1328086828889628672	id_61752537	folhape	https://twitter.com/folhape/status/1328086828889628672	#CORONAVÍRUS | OMS registra recorde diário de novos casos da Covid-19 - https://t.co/C4BGg3Ij6L https://t.co/g3uq9g9kYC	#CORONAVÍRUS | OMS registra recorde diário de novos casos da Covid-19 - https://t.co/C4BGg3Ij6L https://t.co/g3uq9g9kYC	saude202011_n_00117_00000002.jpg
saude202011_n_00117.json	2020-11-15 20:15:02	tweet_00042426	convo_1328069018230480896	id_10710422	vonivar	https://twitter.com/vonivar/status/1328069018230480896	OMS registra recorde diário de novos casos de Covid-19 https://t.co/djQ6LCQfW4 https://t.co/MHoc3rZiTY	OMS registra recorde diário de novos casos de Covid-19 https://t.co/djQ6LCQfW4 https://t.co/MHoc3rZiTY	saude202011_n_00117_00000003.jpg
saude202011_n_00117.json	2020-11-15 19:26:06	tweet_00042428	convo_1327949666437246976	id_2192531155	AzulejodEntrada	https://twitter.com/AzulejodEntrada/status/1327949666437246976	@tlfbrito @VOSTPT @ptnik Os hábitos e o cumprimento d medidas sanitárias são diferentes nos povos nórdicos comparativa/ mediterrânicos. Verdade reportada pela CS/OMS refere q medidas combate covid adoptadas na Finlândia e Noruega foram mais restritivas d q na Suécia. Comparando Nórdicos, Suécia menos bem https://t.co/zp9sgq3Wce	@tlfbrito @VOSTPT @ptnik Os hábitos e o cumprimento d medidas sanitárias são diferentes nos povos nórdicos comparativa/ mediterrânicos. Verdade reportada pela CS/OMS refere q medidas combate covid adoptadas na Finlândia e Noruega foram mais restritivas d q na Suécia. Comparando Nórdicos, Suécia menos bem https://t.co/zp9sgq3Wce	saude202011_n_00117_00000004.jpg
saude202011_n_00117.json	2020-11-15 18:47:05	tweet_00042429	convo_1327949666437246976	id_40374269	tlfbrito	https://twitter.com/tlfbrito/status/1327949666437246976	@AzulejodEntrada @VOSTPT @ptnik Por acaso não é verdade. Passei o confinamento na Finândia até final de Julho e a máscara nunca foi obrigatória. Depois disso algumas recomendações já foram alteradas.	@AzulejodEntrada @VOSTPT @ptnik Por acaso não é verdade. Passei o confinamento na Finândia até final de Julho e a máscara nunca foi obrigatória. Depois disso algumas recomendações já foram alteradas.	saude202011_n_00117_00000005.jpg
saude202011_n_00117.json	2020-11-15 18:43:34	tweet_00042431	convo_1328017864901734405	id_414009414	unknown	unknown	@Mmacedo_tweets Pelo menos desde Maio que é considerado como estabelecido no Algarve pelo ECDC, mas, depois das últimas chuvas, vêem-se mesmo muitos. Felizmente a redução das viagens por causa da covid reduz a probabilidade de os mosquitos que cá estão encontrarem um hospedeiro infectado. https://t.co/IlRgTTcJ5d	@Mmacedo_tweets Pelo menos desde Maio que é considerado como estabelecido no Algarve pelo ECDC, mas, depois das últimas chuvas, vêem-se mesmo muitos. Felizmente a redução das viagens por causa da covid reduz a probabilidade de os mosquitos que cá estão encontrarem um hospedeiro infectado. https://t.co/IlRgTTcJ5d	saude202011_n_00117_00000006.jpg
saude202011_n_00117.json	2020-11-15 16:51:47	tweet_00042432	convo_1328017864901734405	id_504628889	Mmacedo_tweets	https://twitter.com/Mmacedo_tweets/status/1328017864901734405	Emergências de saúde pública não esperam pelo fim da covid Sabíamos, pelas alterações climáticas, que seria uma questão de tempo até o mosquito se instalar no continente. Que planos existem para impedir que a doença se instale? https://t.co/jYX3MBEsM2	Emergências de saúde pública não esperam pelo fim da covid Sabíamos, pelas alterações climáticas, que seria uma questão de tempo até o mosquito se instalar no continente. Que planos existem para impedir que a doença se instale? https://t.co/jYX3MBEsM2	saude202011_n_00117_00000006.jpg
saude202011_n_00118.json	2020-11-14 22:34:15	tweet_00042439	convo_1327741662169337857	id_1186759193447030784	ClavicornioRosa	https://twitter.com/ClavicornioRosa/status/1327741662169337857	Notícia de última hora: Governo declara obrigatório o uso da A app Stayawaycovid a partir de segunda feira para prevenção do vírus. Eu já instalei, não quero apanhar multa 💪 💯 #covid #StayHome #staysafe #usa #oms #app #pop #tuba #piano #sax #concerto #sashagrey #clavicórnio https://t.co/W9lSqa4Mgb	Notícia de última hora: Governo declara obrigatório o uso da A app Stayawaycovid a partir de segunda feira para prevenção do vírus. Eu já instalei, não quero apanhar multa {{Emoji:_Flexed_Biceps}} {{Emoji:_Hundred_Points_Symbol}} #covid #StayHome #staysafe #usa #oms #app #pop #tuba #piano #sax #concerto #sashagrey #clavicórnio https://t.co/W9lSqa4Mgb	saude202011_n_00118_00000001.jpg
saude202011_n_00118.json	2020-11-15 01:18:40	tweet_00042440	convo_1327783039880015873	id_53448819	daniellebasevi	https://twitter.com/daniellebasevi/status/1327783039880015873	RT @JovemPanNews: OMS: Mundo bate recorde com 657 mil casos de Covid-19 em um só dia. https://t.co/gNsMpWflJ6 https://t.co/ppZt48X9VG	RT @JovemPanNews: OMS: Mundo bate recorde com 657 mil casos de Covid-19 em um só dia. https://t.co/gNsMpWflJ6 https://t.co/ppZt48X9VG	saude202011_n_00118_00000002.jpg
saude202011_n_00118.json	2020-11-15 01:15:03	tweet_00042441	convo_1327782131054108672	id_106175018	JovemPanNews	https://twitter.com/JovemPanNews/status/1327782131054108672	OMS: Mundo bate recorde com 657 mil casos de Covid-19 em um só dia. https://t.co/gNsMpWflJ6 https://t.co/ppZt48X9VG	OMS: Mundo bate recorde com 657 mil casos de Covid-19 em um só dia. https://t.co/gNsMpWflJ6 https://t.co/ppZt48X9VG	saude202011_n_00118_00000002.jpg
saude202011_n_00118.json	2020-11-15 12:10:16	tweet_00042447	convo_1327947022436102145	id_60273699	xlisPF	https://twitter.com/xlisPF/status/1327947022436102145	BOLSONARO QUER UMA ANVISA VERDE-OLIVA Planalto indica para a agência um tenente-coronel que não tem vínculos com a Saúde e difunde fake news sobre a covid. Por Maíra Mathias e Raquel Torres https://t.co/3sTwwBiUTy https://t.co/2w4jsWMKNl	BOLSONARO QUER UMA ANVISA VERDE-OLIVA Planalto indica para a agência um tenente-coronel que não tem vínculos com a Saúde e difunde fake news sobre a covid. Por Maíra Mathias e Raquel Torres https://t.co/3sTwwBiUTy https://t.co/2w4jsWMKNl	saude202011_n_00118_00000003.jpg
saude202011_n_00118.json	2020-11-15 12:39:37	tweet_00042463	convo_1327954408253116416	id_132031621	beattrice_	https://twitter.com/beattrice_/status/1327954408253116416	Jacinda Ardern: COVID 19 cases can be managed at alert level 2 Lições Nova Zelândia como governar na COVID 19 como sobreviver a COVID 19 PROTOCOLO SANITÁRIO testes + rastrea/o + isola/o recomendam OMS e C4 coord por @MiguelNicolelis @projmandacaru https://t.co/TDEpH957Jk https://t.co/DieiNGfV37	Jacinda Ardern: COVID 19 cases can be managed at alert level 2 Lições Nova Zelândia como governar na COVID 19 como sobreviver a COVID 19 PROTOCOLO SANITÁRIO testes + rastrea/o + isola/o recomendam OMS e C4 coord por @MiguelNicolelis @projmandacaru https://t.co/TDEpH957Jk https://t.co/DieiNGfV37	saude202011_n_00118_00000004.jpg
saude202011_n_00118.json	2020-11-15 12:00:01	tweet_00042466	convo_1327944440099590145	id_3576724694	XHportugues	https://twitter.com/XHportugues/status/1327944440099590145	#OMS fornecerá 200.000 testes rápidos de COVID-19 à #Albânia https://t.co/EoRxkY7w01 A Organização Mundial da Saúde (OMS) fornecerá à Albânia 200.000 testes rápidos de COVID-19, disse o diretor do Escritório Regional da OMS para a Europa, Hans Kluge, na quinta-feira. https://t.co/d8JDURyzk3	#OMS fornecerá 200.000 testes rápidos de COVID-19 à #Albânia https://t.co/EoRxkY7w01 A Organização Mundial da Saúde (OMS) fornecerá à Albânia 200.000 testes rápidos de COVID-19, disse o diretor do Escritório Regional da OMS para a Europa, Hans Kluge, na quinta-feira. https://t.co/d8JDURyzk3	saude202011_n_00118_00000005.jpg
saude202011_n_00118.json	2020-11-14 21:19:38	tweet_00042507	convo_1327722885197205508	id_1281381592397680640	G2Noticias	https://twitter.com/G2Noticias/status/1327722885197205508	Mundo volta a quebrar recorde de novos casos de coronavírus reportados: foram 657.312 novos casos da CoViD-19 registrados nas últimas 24 horas, segundo dados da OMS. https://t.co/uqJ8GSRlkJ	Mundo volta a quebrar recorde de novos casos de coronavírus reportados: foram 657.312 novos casos da CoViD-19 registrados nas últimas 24 horas, segundo dados da OMS. https://t.co/uqJ8GSRlkJ	saude202011_n_00118_00000006.png
saude202011_n_00119.json	2020-11-14 20:00:03	tweet_00042515	convo_1327702857848676355	id_1228288845835317248	unknown	unknown	Vacina contra Covid-19 desenvolvida por empresa brasileira em parceria com companhia americana recebe apoio da Anvisa para testes em humanos | https://t.co/1a1RnDPJ7o https://t.co/bUyvfs7hWr	Vacina contra Covid-19 desenvolvida por empresa brasileira em parceria com companhia americana recebe apoio da Anvisa para testes em humanos | https://t.co/1a1RnDPJ7o https://t.co/bUyvfs7hWr	saude202011_n_00119_00000001.jpg
saude202011_n_00119.json	2020-11-14 19:26:31	tweet_00042520	convo_1327694420326703105	id_50365655	gramscista	https://twitter.com/gramscista/status/1327694420326703105	RT @portalR7: Mundo bate recorde com 657 mil casos de covid-19 em um só dia https://t.co/v5rZcDhAQJ https://t.co/qX8ilh1skf	RT @portalR7: Mundo bate recorde com 657 mil casos de covid-19 em um só dia https://t.co/v5rZcDhAQJ https://t.co/qX8ilh1skf	saude202011_n_00119_00000002.jpg
saude202011_n_00119.json	2020-11-14 19:25:00	tweet_00042521	convo_1327694036333957120	id_65473559	portalR7	https://twitter.com/portalR7/status/1327694036333957120	Mundo bate recorde com 657 mil casos de covid-19 em um só dia https://t.co/v5rZcDhAQJ https://t.co/qX8ilh1skf	Mundo bate recorde com 657 mil casos de covid-19 em um só dia https://t.co/v5rZcDhAQJ https://t.co/qX8ilh1skf	saude202011_n_00119_00000002.jpg
saude202011_n_00119.json	2020-11-14 17:38:07	tweet_00042531	convo_1327667141072588800	id_41425663	agenciaaids	https://twitter.com/agenciaaids/status/1327667141072588800	A OMS propôs criar um banco mundial com amostras de vírus, bactérias, fungos e outros microorganismos que podem ser usados para acelerar a resposta em crises sanitárias globais. A proposta considera as dificuldades vividas durante a pandemia da Covid-19. https://t.co/XpuMNz7o45 https://t.co/CFscf3aQVp	A OMS propôs criar um banco mundial com amostras de vírus, bactérias, fungos e outros microorganismos que podem ser usados para acelerar a resposta em crises sanitárias globais. A proposta considera as dificuldades vividas durante a pandemia da Covid-19. https://t.co/XpuMNz7o45 https://t.co/CFscf3aQVp	saude202011_n_00119_00000003.jpg
saude202011_n_00119.json	2020-11-14 16:00:00	tweet_00042542	convo_1327642447971835905	id_1009084690333085696	OPASOMSBrasil	https://twitter.com/OPASOMSBrasil/status/1327642447971835905	A #diabetes é uma doença crônica caracterizada pela apresentação de níveis elevados de glicose no sangue. Saiba mais: https://t.co/UXkgTEWc6a #DiaMundialDaDiabetes #SaúdeParaTodos #VencerAsDCNT https://t.co/QIYzO0ajzU	A #diabetes é uma doença crônica caracterizada pela apresentação de níveis elevados de glicose no sangue. Saiba mais: https://t.co/UXkgTEWc6a #DiaMundialDaDiabetes #SaúdeParaTodos #VencerAsDCNT https://t.co/QIYzO0ajzU	saude202011_n_00119_00000004.jpg
