_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,loaded,factor,pole
v000460,0.8160933456,-0.137020948,0.0853796885,0.0596044618,0.1077905292,-0.077050339,-0.050988432,1,fac1,1
v000461,0.558743215,-0.086804099,-0.077971775,-0.06218188,-0.144980136,0.1580695515,-0.122759859,1,fac1,1
v000462,-0.118122717,0.8900895239,-0.091886661,0.054968557,-0.041151192,0.0208887521,-0.130808318,1,fac2,1
v000463,-0.03320881,-0.135135407,-0.087701606,0.0375226401,0.2205825047,-0.376286618,-0.051987096,1,fac6,-1
v000464,-0.101437261,-0.131778495,0.0734761458,0.0137666525,-0.17556174,-0.435645104,-0.02355293,1,fac6,-1
v000465,-0.090419835,-0.007067522,-0.161517185,-0.006409737,-0.0228591,-0.33520009,-0.116111414,1,fac6,-1
v000466,-0.173812913,0.5334981534,0.0388929213,-0.281656024,-0.182225291,-0.230616469,0.0437198126,1,fac2,1
v000467,-0.07849776,0.487313796,-0.146424416,0.3704536923,-0.033334045,0.2426345536,-0.110500407,1,fac2,1
v000468,0.0097834005,0.0254062494,0.0258813265,-0.186658811,-0.142624425,-0.384674742,-0.144767236,1,fac6,-1
v000469,0.0220884134,0.0003846357,-0.065422289,-0.003588393,0.1107104248,-0.404461137,-0.089279077,1,fac6,-1
v000470,-0.104072232,-0.020068394,-0.162610657,-0.062960204,1.1102359993,0.1062943612,-0.122107715,1,fac5,1
v000471,-0.046007664,0.0412734114,-0.017733876,-0.046708484,-0.077934118,-0.414613864,-0.120666493,1,fac6,-1
v000472,-0.160737336,-0.318789238,0.1761704288,-0.238167103,0.3669751122,0.8195909101,-0.29481558,1,fac6,1
v000473,-0.078660817,-0.187223844,0.0833018231,-0.336291583,0.7058590765,0.400810634,-0.160598196,1,fac5,1
v000474,-0.200170783,-0.118462642,0.1299684477,0.1383871042,-0.19749028,-0.185365815,0.0518327044,0,,
v000475,0.9428769126,-0.161448236,0.1090400792,0.0449292537,0.0555052007,0.111075891,0.0438880381,1,fac1,1
v000476,-0.021998349,-0.182411331,0.1906475282,0.9536814811,-0.131828732,0.0728100569,-0.128776592,1,fac4,1
v000477,0.3718276684,0.004280134,0.1871034413,-0.293521975,-0.204884458,0.7071823646,-0.124985163,1,fac6,1
v000478,-0.141542192,-0.076483601,0.5434525387,0.9266293472,-0.199750362,0.1124998616,-0.10088707,1,fac4,1
v000479,0.2190243641,-0.2466469,-0.185888063,-0.539281548,0.1816135303,0.821014341,-0.318119531,1,fac6,1
v000480,-0.172229745,-0.081072732,-0.260483342,-0.252865626,-0.095465181,-0.166724072,-0.021820797,0,,
v000481,-0.414273835,-0.333157894,-0.191592057,-0.165149217,-0.06208082,-0.020507172,1.1467078862,1,fac7,1
v000482,-0.136259854,-0.163343802,-0.08915555,-0.095620377,0.034673793,0.2152511854,1.1910317699,1,fac7,1
v000483,-0.139633939,-0.174943876,0.1302290458,0.9159056139,-0.130077681,0.3628331485,-0.117509277,1,fac4,1
v000484,-0.057481381,-0.119113419,0.0522623444,0.3686009883,-0.045833568,-0.251174243,-0.07746379,1,fac4,1
v000485,-0.612376169,0.1995155049,0.8494161488,-0.33141664,0.2847230766,0.4503859083,0.0853495027,1,fac3,1
v000486,-0.037251424,-0.050244218,-0.004743875,-0.083739362,-0.031167301,-0.382858801,-0.088968078,1,fac6,-1
v000487,0.4337715444,-0.068975997,0.122759169,0.0826928759,0.0418013191,-0.021756333,0.3319292442,1,fac1,1
v000488,-0.255448579,0.6500354622,-0.395507519,0.0037908775,-0.065288149,0.3680725665,-0.252267806,1,fac2,1
v000489,-0.075169366,0.3753991813,0.072385157,-0.156889745,-0.039931769,-0.534532587,-0.256780137,1,fac6,-1
v000490,-0.231044987,1.0194395822,0.0069144424,-0.22401765,0.0651899413,-0.011351664,-0.185993303,1,fac2,1
v000491,-0.232933988,1.1710899383,0.0174502718,-0.166933813,0.0618381368,-0.040164445,-0.266716195,1,fac2,1
v000492,0.0448272663,-0.107554501,-0.185184053,0.8553514786,0.1693771678,-0.023253898,-0.053345781,1,fac4,1
v000493,0.7494850772,-0.08532824,0.1213167352,0.0018582529,-0.146302755,0.2914726299,0.3899600564,1,fac1,1
v000494,0.6694119944,-0.228460785,0.0564994913,-0.081428497,-0.064085388,-0.252572501,-0.347714782,1,fac1,1
v000495,0.4646635025,-0.164651746,-0.008387579,-0.021627188,0.0127633956,-0.358578963,-0.198180448,1,fac1,1
v000496,0.9905660774,-0.206751058,0.0920427444,-0.007304972,-0.050585161,-0.015035339,-0.168538219,1,fac1,1
v000497,-0.136432899,0.0519649986,-0.193415425,0.0174631125,0.468391945,0.3380867663,-0.132976399,1,fac5,1
v000498,-0.124432328,-0.232555245,0.1306301355,-0.128312904,1.1291802314,0.3060331743,0.0448237134,1,fac5,1
v000499,-0.333508118,-0.236711239,0.0021633783,0.7439910595,-0.343630521,0.2485612906,-0.238255482,1,fac4,1
v000500,0.1037321399,0.0849233383,0.6166198187,-0.372333312,-0.587679215,0.25972096,0.5060080999,1,fac3,1
v000501,0.0414458037,-0.11190953,-0.013440822,0.0576910893,-0.114956338,-0.218687552,-0.121552483,0,,
v000502,0.0032885244,-0.177670245,0.1644886598,1.0252715063,0.0860648401,0.5774991483,-0.02528532,1,fac4,1
v000503,-0.143089099,-0.2733014,0.1757174195,-0.161195874,0.5647574377,-0.08416545,-0.0648496,1,fac5,1
v000504,-0.145695097,-0.119278321,-0.143711936,-0.21242757,1.1918495762,0.3464519863,-0.137630077,1,fac5,1
v000505,-0.265152283,-0.396133393,0.7623261098,-0.101903678,-0.053053715,-0.139993709,-0.089336212,1,fac3,1
v000506,-0.203706799,-0.315248885,0.3005057637,-0.231334765,0.4820185571,0.0853446163,-0.195071793,1,fac5,1
v000507,-0.098704746,-0.17310615,0.1848722538,-0.086117459,0.7992434503,0.216549004,0.0672867726,1,fac5,1
v000508,0.0479050989,-0.196301541,-0.59196563,-0.319604778,-0.00216009,0.8649608054,-0.219100462,1,fac6,1
v000509,-0.065696948,-0.449569818,-0.810303086,-0.109359693,-0.380392198,0.6829379341,-0.135079017,1,fac3,-1
v000510,0.0712680867,-0.017852868,-0.041114565,0.010981893,0.1318254119,-0.194155908,0.0704276671,0,,
v000511,-0.137961611,-0.187404992,0.3411583182,-0.180481072,-0.057786394,-0.290873316,-0.149641542,1,fac3,1
v000512,0.1686414057,0.0577053195,0.0971459337,-0.072743286,-0.074686722,0.3072170517,0.9340750244,1,fac7,1
v000513,0.1159338997,0.0167823895,0.116507331,-0.26964176,0.0255131493,-0.075347343,-0.18733436,0,,
v000514,0.4651960808,-0.131011374,-0.00134076,-0.244803501,0.3184349295,0.2500950431,-0.207472518,1,fac1,1
v000515,0.0250074886,-0.028386178,-0.010710078,0.0386538419,0.035534457,-0.204254158,0.1240277547,0,,
v000516,-0.023629905,0.2204740861,-0.223223868,0.3603701177,0.134002941,0.119285349,0.0259639359,1,fac4,1
v000517,-0.270202666,-0.293204045,-0.831533024,0.4691469643,0.0364807966,0.0408549639,-0.012045014,1,fac3,-1
v000518,-0.009973494,-0.037831884,-0.045133467,1.2722542736,-0.007114275,0.2574629771,-0.06464989,1,fac4,1
v000519,-0.012955161,-0.117383256,-0.004023661,1.1101464686,0.0269065988,0.1214117189,-0.139266831,1,fac4,1
v000520,-0.231229308,0.6461452007,-0.080573074,-0.231419961,-0.051121256,-0.506048645,-0.186793371,1,fac2,1
v000521,-0.012784584,0.0103011528,0.0611868478,-0.164926457,-0.039767618,-0.119788971,-0.083143113,0,,
v000522,-0.18492462,0.0075048984,0.0081327485,-0.132629023,-0.238480556,-0.428998525,-0.073862335,1,fac6,-1
v000523,-0.055591255,0.0387985095,-0.11644401,0.1225986525,0.1088610216,0.0137080674,-0.095869716,0,,
v000524,0.142753715,-0.016921637,-0.032316784,-0.198682259,0.0512377049,0.1150269037,0.0082894784,0,,
v000525,-0.274493872,-0.339454611,0.5172433248,-0.395572255,-0.15974906,0.2386712484,0.337877909,1,fac3,1
v000526,-0.052336167,-0.216582646,-0.044298975,1.1707097984,0.0129924445,0.2897175648,-0.078879169,1,fac4,1
v000527,-0.078523177,-0.003745498,-0.163736465,0.5827012026,0.0104547726,0.0932065358,-0.129969713,1,fac4,1
v000528,0.4060400918,-0.048881269,-0.122412178,-0.348505512,-0.349680838,1.1327465837,0.1819678033,1,fac6,1
v000529,-0.067495181,-0.077494464,0.1517883268,-0.189579149,-0.076682315,-0.232346598,-0.151937093,0,,
v000530,0.7920372644,-0.044678161,0.153509705,0.0690846145,0.0169608066,0.3328479996,0.4162173333,1,fac1,1
v000531,-0.254629535,0.5474539963,-0.063305567,-0.289007013,0.2076585299,0.1242068777,0.6935524479,1,fac7,1
v000532,0.0208199861,0.1209239451,-0.039732431,0.0363049553,0.0070414796,-0.308504918,-0.009376177,1,fac6,-1
v000533,-0.070959279,-0.065440122,-0.032535356,-0.034207623,-0.035725959,-0.323738444,0.0027772578,1,fac6,-1
v000534,-0.010479934,0.2793943099,-0.071616077,0.2706992719,-0.020081154,-0.077786256,-0.09825282,0,,
v000535,-0.108001171,-0.019638661,-0.094945364,1.2128741246,0.0425445016,0.2830824422,-0.136001309,1,fac4,1
v000536,-0.384039665,-0.364220778,0.8715285268,-0.147442751,0.371719588,0.3814282133,-0.154320034,1,fac3,1
v000537,-0.090674731,0.0184180311,0.028883231,-0.138638939,-0.194497997,-0.302067652,-0.053281395,1,fac6,-1
v000538,0.14976648,-0.086765541,0.0377309038,-0.052368982,-0.021357713,-0.309697214,-0.055375207,1,fac6,-1
v000539,-0.031687083,0.0050912306,-0.027811091,-0.032357941,0.0491550032,-0.405063448,-0.057712356,1,fac6,-1
v000540,-0.108333326,-0.007012988,0.0247780695,-0.156625745,-0.224992589,-0.344525546,-0.071825871,1,fac6,-1
v000541,-0.008422819,-0.01242243,-0.054218017,-0.015045721,0.0100900074,-0.305041348,0.0090673816,1,fac6,-1
v000542,-0.203075015,0.119580825,0.3308175943,-0.35654128,-0.455379613,-0.31770046,-0.007251512,1,fac5,-1
v000543,0.3317142112,-0.092131883,-0.099770258,-0.333214091,-0.274362505,0.1010174466,-0.429617614,1,fac7,-1
v000544,-0.286701081,0.7166280599,0.1773091668,0.1065794619,-0.468553426,0.2000870167,-0.067600652,1,fac2,1
v000545,-0.165351295,-0.010210566,0.0666113454,0.086638215,-0.336773845,-0.179257447,-0.122718602,1,fac5,-1
v000546,-0.056932926,0.1542562214,0.021416411,-0.1664584,-0.068637813,-0.39918483,-0.146537189,1,fac6,-1
v000547,-0.093896467,0.6906358479,-0.127526514,0.0188204894,0.3589346741,0.0707412586,-0.084492345,1,fac2,1
v000548,-0.031907142,-0.013421078,0.0220893828,-0.145384568,-0.189459512,-0.420776397,-0.169072068,1,fac6,-1
v000549,-0.309399638,1.5462506613,0.0250893197,-0.031996179,-0.028625183,0.4071325147,-0.096013141,1,fac2,1
v000550,-0.305556358,1.3062769127,0.0770269945,-0.064060779,-0.169074631,0.4308041334,-0.03050858,1,fac2,1
v000551,-0.325140253,1.4468250202,0.0033301879,-0.070355519,0.0050910953,0.3093962631,-0.129105459,1,fac2,1
v000552,-0.27696561,1.3583416338,-0.031076828,-0.052025318,-0.059117461,0.2306259008,-0.136691905,1,fac2,1
v000553,-0.025905577,0.2704054742,-0.111763544,-0.018310834,0.3452945083,-0.007963984,0.0705488613,1,fac5,1
v000554,-0.390696695,1.3347062145,2.3574837E-6,-0.034187384,-0.14209604,0.2518144975,-0.142981849,1,fac2,1
v000555,0.0207249284,0.2976124626,-0.06133272,0.0668953227,0.1077155972,-0.02123754,0.0215910012,0,,
v000556,-0.140418186,0.9648485552,-0.010424291,-0.032571619,-0.091788099,-0.27329779,-0.33629043,1,fac2,1
v000557,-0.296315644,-0.41553405,0.5244273683,-0.314196815,0.6824343369,0.3131596406,-0.152401549,1,fac5,1
v000558,0.0109236672,-0.088148622,-0.02943825,-0.098024637,-0.101017662,-0.461995867,-0.143614966,1,fac6,-1
v000559,0.0432240734,-0.202294806,-0.057527301,-0.064117512,-0.000577389,-0.293383837,0.3997377433,1,fac7,1
v000560,1.329555485,-0.293878433,0.0615973417,-0.160279366,-0.093455419,0.4162832333,-0.185786124,1,fac1,1
v000561,1.3621838298,-0.346092793,0.1147977733,-0.127535642,-0.084004969,0.2337007999,-0.245170927,1,fac1,1
v000562,-0.272188511,-0.450738049,0.9498685873,0.2264086804,0.0754354039,0.1680681537,-0.041564662,1,fac3,1
v000563,-0.192738465,-0.332458036,0.7178339361,0.1985206712,-0.133446609,-0.041168709,-0.043203421,1,fac3,1
v000564,0.8342024074,-0.090904999,0.1675525433,0.0809967712,0.0370661325,0.2043024215,0.3598565523,1,fac1,1
v000565,0.4520563022,-0.168147971,0.0063973566,-0.255557256,-0.179573883,0.1246403202,-0.232454772,1,fac1,1
v000566,-0.245919936,0.0910516715,0.4962965842,-0.31564714,-0.426886208,-0.058778591,0.2575255318,1,fac3,1
v000567,-0.161565979,0.1918207129,0.267832975,-0.322504248,-0.316671371,-0.18677096,0.0355568995,1,fac4,-1
v000568,-0.210771981,-0.0630937,0.5497878216,-0.308040668,-0.434879095,-0.225010079,0.1061340578,1,fac3,1
v000569,-0.263285303,0.1362104737,0.5191193185,-0.410166787,-0.589753984,-0.156854039,0.0864926087,1,fac5,-1
v000570,-0.213468069,0.0622603548,0.5615487342,-0.333686113,-0.48081906,-0.078313002,0.140570488,1,fac3,1
v000571,-0.26311707,-0.125155231,0.5298268964,-0.324590393,-0.459600913,-0.3756588,-0.008503867,1,fac3,1
v000572,-0.234112394,0.0709251803,0.562533624,-0.314180946,-0.46080806,-0.134746852,0.1368180315,1,fac3,1
v000573,-0.229395649,-0.166224386,0.6023059058,-0.155673422,-0.005212973,-0.223196317,-0.181478066,1,fac3,1
v000574,1.2513621334,-0.215988813,0.0883189483,-0.038473593,0.0163143405,0.1538012353,-0.247201964,1,fac1,1
v000575,-0.002873121,0.1365528568,-0.024587665,-0.052605121,-0.027588954,-0.365192982,-0.098781352,1,fac6,-1
v000576,0.0417380616,0.0067518398,-0.113674036,0.189155624,0.7910556702,0.1473505408,0.1606927716,1,fac5,1
v000577,-0.069434965,-0.115274501,0.0202145286,0.4112577556,0.4435675563,0.084371144,-0.014550479,1,fac5,1
v000578,0.6660223017,-0.162415924,0.0363448644,-0.084919779,-0.103492509,0.5910392391,1.1616050326,1,fac7,1
v000579,-0.115633205,-0.143591823,-0.512684117,1.0636411828,0.0304027437,0.3822548596,-0.058746739,1,fac4,1
v000580,0.1271107451,-0.051036515,0.0385052104,0.0332639127,-0.036244805,-0.235008368,0.0115032007,0,,
v000581,0.0083707704,-0.111806371,-0.071310068,-0.093831142,-0.296343653,-0.087706451,-0.337961637,1,fac7,-1
v000582,0.0546808862,-0.08246334,-0.052089714,-0.060116495,-0.232523769,-0.052700141,-0.277309416,0,,
v000583,-0.161877564,-0.186309085,-0.090999908,-0.097880734,0.0320113991,0.0071959256,1.0170482462,1,fac7,1
v000584,0.4465528615,-0.322610632,-0.303273999,-0.091570613,-0.023671254,-0.227020509,-0.119993426,1,fac1,1
v000585,-0.123172351,-0.185555355,-0.221140863,-0.124017299,-0.007140652,-0.508143666,0.1337173873,1,fac6,-1
v000586,0.6387576436,0.0465692876,0.1989957914,0.0066224143,-0.078957736,0.4097506649,0.6157104362,1,fac1,1
v000587,-0.368213636,-0.213006285,0.7053604872,0.4223358276,-0.266720265,0.2601510352,0.0545938981,1,fac3,1
v000588,-0.182268647,-0.268931281,0.6029726151,0.8339485039,-0.159207818,0.2241364367,-0.092320717,1,fac4,1
v000589,-0.153129923,-0.176932418,0.1897385968,-0.027342822,1.1842111051,0.3181594012,-0.009539436,1,fac5,1
v000590,-0.103273919,-0.192335224,0.0721050198,-0.287884696,0.6024628776,0.1343560351,-0.121296906,1,fac5,1
v000591,0.2087823906,-0.03175345,-0.016522743,-0.052270431,-0.078635552,0.0640663463,0.0648081941,0,,
v000592,-0.312129808,-0.300611743,0.223251788,0.748885183,-0.282289782,0.200249886,-0.107005184,1,fac4,1
v000593,-0.248719001,0.9019449393,-0.151603198,0.6350439512,0.3684454875,0.2225818645,-0.378661544,1,fac2,1
v000594,0.0197577276,0.3988399122,-0.088057577,0.5903652552,0.0754922711,0.0543515994,-0.12775429,1,fac4,1
v000595,-0.033561009,0.1605952292,-0.099607047,0.1009452009,0.0493909493,-0.181269395,-0.054436858,0,,
v000596,-0.336920791,-0.310207341,-0.239801983,-0.179002444,-0.032970024,0.0500220498,1.2111775835,1,fac7,1
v000597,0.0312275541,0.0747076203,0.0302143941,-0.143823458,-0.106672064,-0.30433917,-0.064144379,1,fac6,-1
v000598,0.0005068473,-0.039541941,-0.035934094,0.491235173,0.0062882212,-0.292675134,-0.143569044,1,fac4,1
v000599,-0.09385466,-0.231960307,-0.225297975,-0.186960824,-0.075082974,-0.437760371,0.2261792426,1,fac6,-1
v000600,-0.281303767,0.0408449068,-0.569962187,0.3026939782,-0.068305707,0.069633694,-0.146578819,1,fac3,-1
v000601,-0.153251048,0.0368869756,0.1367040278,1.1195942794,-0.159513655,0.2222111237,-0.134400821,1,fac4,1
v000602,-0.184169781,-0.213957727,0.1574323322,0.8012281557,-0.19756632,0.4034769922,-0.133863899,1,fac4,1
v000603,-0.43629784,-0.454682901,0.9912849434,0.079696812,-0.071269658,0.061638047,0.0058823534,1,fac3,1
v000604,1.0442832179,-0.206123199,0.0136571186,-0.077271376,-0.027860505,0.1163587842,-0.29199949,1,fac1,1
v000605,0.0061188237,0.005615657,-0.20099796,0.0395494467,0.987840352,0.2059328756,0.0753630189,1,fac5,1
v000606,-0.208957478,-0.202850572,0.5716025563,0.2049842366,-0.013694562,0.0029318618,0.1066171241,1,fac3,1
v000607,-0.266359954,-0.393583319,0.9533816037,0.0699959506,-0.034197709,0.1293608107,0.0047151974,1,fac3,1
v000608,-0.020579338,-0.02030362,0.0738323703,0.1357844288,0.0526493818,-0.162433426,0.065929462,0,,
v000609,-0.02428213,-0.007925404,0.0330984438,0.1448101709,0.0406168574,-0.244442123,-0.013111649,0,,
v000610,0.2795923369,-0.269948468,0.0634524242,-0.166386608,-0.404584276,0.0700933643,-0.337941077,1,fac5,-1
v000611,-0.066698503,-0.11837885,0.4727776762,0.9081274053,-0.14646841,0.2436816633,0.0279932375,1,fac4,1
v000612,-0.285471558,0.0646455023,0.530636135,-0.334087307,-0.5040379,-0.296287233,-0.027727754,1,fac3,1
v000613,-0.262832087,-0.177222813,0.6911243055,0.7673757689,-0.160280316,0.3446061521,-0.108874251,1,fac4,1
v000614,0.0013448706,-0.09253667,-0.105772898,0.077116782,0.3571807003,-0.408347543,-0.055947851,1,fac6,-1
v000615,-0.315997693,1.1263148358,-0.025207633,-0.026211349,-0.079900943,0.3860389378,0.0345210964,1,fac2,1
v000616,-0.201210362,0.642499724,-0.021133749,-0.122255697,-0.119140314,0.096428806,-0.026698288,1,fac2,1
v000617,-0.142888711,0.569646098,-0.029935043,0.0213760911,-0.050069867,0.026746682,-0.0446806,1,fac2,1
v000618,-0.034539613,0.2440205497,-0.02835961,-0.079721131,-0.09026784,-0.459345635,-0.204574698,1,fac6,-1
v000619,-0.402016251,-0.418941528,-0.816254466,-0.123495496,0.0320314769,-0.354403023,0.3405113461,1,fac3,-1
v000620,-0.057011422,-0.141495325,-0.122506299,-0.115533522,-0.051479252,-0.435443532,0.0307714099,1,fac6,-1
v000621,-0.148834998,-0.250452404,0.0676661466,-0.284018267,0.9075114872,0.1150341548,-0.164504512,1,fac5,1
v000622,-0.209899878,0.0981684875,0.0095934719,-0.180605593,1.1918137927,0.218394257,-0.132493417,1,fac5,1
v000623,-0.247941464,0.1959467197,0.1228958422,-0.208505819,0.9689201185,0.1424286791,-0.278746636,1,fac5,1
v000624,-0.143528896,0.2599558461,-0.069623569,-0.149599144,1.1176099584,0.1209463969,-0.214182586,1,fac5,1
v000625,-0.424683552,-0.436069544,1.1449782616,0.0086110072,-0.218007828,0.1818341497,0.0416487101,1,fac3,1
v000626,0.395266056,-0.219232048,0.1432708216,-0.143359113,-0.034120256,-0.403015031,-0.278193505,1,fac6,-1
v000627,-0.139893977,-0.142087323,-0.215634461,-0.09161856,0.0197401493,-0.447093233,0.161112193,1,fac6,-1
v000628,-0.037963958,-0.150174085,-0.175908617,0.3877792726,-0.082284862,-0.052870421,-0.167160587,1,fac4,1
v000629,-0.010402859,-0.130505936,-0.054763008,0.0646555169,0.4153542892,-0.105228607,0.1028967398,1,fac5,1
v000630,0.0153778408,-0.086440405,-0.137334608,0.0713627095,0.9177929175,0.0214098765,0.0471689878,1,fac5,1
v000631,-0.174497613,0.9190130023,-0.005172543,-0.115886567,-0.139823721,0.2200013091,0.0340421995,1,fac2,1
v000632,-0.136137546,0.4620575037,0.1263643011,-0.14886429,0.0466536592,-0.053308381,-0.018210811,1,fac2,1
v000633,-0.104018474,-0.03214112,0.3694237365,0.3032860588,-0.229632437,-0.170966005,-0.101842022,1,fac3,1
v000634,-0.030527173,0.0337571211,-0.046662238,-0.057381168,-0.051763373,-0.433214994,-0.148825908,1,fac6,-1
v000635,-0.431350571,-0.17597719,1.0344995113,-0.401104226,-0.02712657,0.3242627232,-0.032973641,1,fac3,1
v000636,-0.014776037,-0.293330837,-0.489051479,-0.180843557,-0.014064133,-0.124675703,-0.201343318,1,fac3,-1
v000637,0.1413402934,-0.164323134,-0.104274131,-0.22751757,-0.091730766,-0.149587937,-0.317895333,1,fac7,-1
v000638,-0.107777394,-0.190302344,0.879563393,-0.428845934,-0.228618097,0.6221136961,-0.196701323,1,fac3,1
v000639,-0.233133132,-0.260666438,0.4027437443,-0.150001959,1.078496109,0.4094733664,-0.03984408,1,fac5,1
v000640,0.222595723,-0.056888003,-0.060064005,-0.105307783,-0.2375347,0.2002720465,-0.159632351,0,,
v000641,-0.102859933,0.355805552,0.0167244817,-0.072094146,-0.114520191,-0.103543886,0.0700065546,1,fac2,1
v000642,-0.09805278,0.0098197034,-0.018798279,-0.085141255,-0.134447748,-0.220312092,0.1102337312,0,,
v000643,0.033158759,0.0874882619,0.1154700618,-0.25055363,-0.1451455,-0.116277391,0.093711006,0,,
v000644,-0.091614995,0.4608971941,0.1609042633,-0.301947466,-0.184548726,-0.411841907,-0.236328598,1,fac2,1
v000645,-0.002699423,0.1080578247,0.0969496163,-0.192548239,-0.082449168,-0.262774629,0.0249308405,0,,
v000646,-0.075155644,0.5968651711,-0.085403397,0.0978526268,-0.040247889,-0.006520492,-0.067888561,1,fac2,1
v000647,0.1737826002,-0.028658711,-0.023765325,-0.023739715,-0.088302922,-0.162772297,-0.212321164,0,,
v000648,0.3177433182,-0.108928179,0.0315578813,-0.071668318,-0.033939635,-0.179218508,-0.070024228,1,fac1,1
v000649,0.5076574772,-0.403172867,-0.169803428,-0.192590197,-0.278261522,0.0903571807,0.3028268354,1,fac1,1
v000650,-0.079518377,-0.088442861,-0.116484714,-0.073382646,-0.002311179,-0.402160967,0.1147996229,1,fac6,-1
v000651,-0.060437788,0.0398054107,-0.051222087,0.1230595254,0.3532749622,-0.390237411,-0.154866414,1,fac6,-1
v000652,-0.042256244,0.0872589483,-0.066580326,0.1391620213,0.4065348912,-0.224221856,-0.070132383,1,fac5,1
v000653,-0.132915661,0.4079580372,0.0903589658,-0.2174971,-0.246087403,-0.023166803,0.321835745,1,fac2,1
v000654,-0.021124644,0.104879891,-0.018515093,-0.048164227,-0.069167567,-0.436654979,-0.140468519,1,fac6,-1
v000655,0.1168883926,-0.173739758,-0.102505582,0.0041633059,-0.130293875,-0.249053452,-0.176862567,0,,
v000656,0.7493971466,-0.169624131,0.1433916721,0.0475130523,0.0559956499,0.2694448971,0.703297571,1,fac1,1
v000657,0.4744387561,-0.221315515,0.0606733277,0.0287560703,0.0533043915,-0.145309126,0.4493572876,1,fac1,1
v000658,-0.145988933,-0.220183391,0.3315863473,-0.183404571,0.0943137552,-0.204659915,-0.084180344,1,fac3,1
v000659,-0.153670903,-0.14332844,-0.260691557,-0.035126774,-0.407543271,0.4202344385,-0.318517479,1,fac6,1
v000660,0.0714492105,-0.110206938,-0.079022139,-0.233332227,-0.107179895,0.7434055701,0.9538405164,1,fac7,1
v000661,0.1244071064,-0.00998494,-0.019205427,-0.135639934,-0.09309903,0.1629354147,0.225290152,0,,
v000662,0.0187609079,-0.138684006,-0.109477076,-0.07578526,0.0057449028,-0.297761023,0.1779885007,0,,
v000663,-0.328174997,1.1808755876,-0.013580673,0.1260501147,-0.173951551,0.5147105497,0.1337400016,1,fac2,1
v000664,1.0053331955,-0.153823756,0.0486348504,-0.422360666,-0.494836524,0.8801649606,-0.17958951,1,fac1,1
v000665,0.7241637713,-0.142045363,0.0378416521,-0.062496743,-0.100702851,0.1464444988,-0.085773893,1,fac1,1
v000666,-0.049008744,0.6416688538,-0.078435938,0.2025409876,0.0249360188,0.20193282,-0.003353164,1,fac2,1
v000667,-0.041485968,-0.316066717,-0.490597647,-0.19412224,-0.552432318,0.7958781206,-0.261955294,1,fac6,1
v000668,-0.208018858,-0.261809652,-0.6321723,0.4476745808,-0.027782094,0.176237184,0.0494861039,1,fac3,-1
v000669,-0.374696347,-0.360565334,-0.918148317,-0.050745901,0.0045796036,0.0178710254,0.2820197915,1,fac3,-1
v000670,-0.297530219,-0.26653696,-0.169597139,0.1437092256,-0.282693459,-0.008572148,-0.206947303,0,,
v000671,-0.146833528,-0.086083553,-0.16984968,0.1576688043,-0.114813765,-0.151292104,-0.137953971,0,,
v000672,-0.227945975,-0.15359615,-0.33557161,0.1634925715,-0.267403091,0.0832079273,-0.231330442,1,fac3,-1
v000673,-0.12246505,0.118381182,0.0364707858,-0.02564818,1.0993326934,0.3952042035,-0.00259224,1,fac5,1
v000674,-0.089313062,0.6251519918,-0.025481512,0.2126291821,-0.030585939,-0.274369079,-0.324532956,1,fac2,1
v000675,-0.184628103,0.1207493077,-0.032063939,-0.090879138,1.1636078425,0.2857355234,-0.070994674,1,fac5,1
v000676,0.0300320837,0.3783079771,-0.013966002,0.5002219888,0.0498616215,0.1705879204,0.0130709639,1,fac4,1
v000677,0.5479474646,-0.083174158,0.1383727139,0.0300142606,-0.040759093,0.0392566488,0.3088403817,1,fac1,1
v000678,-0.178203021,1.0059326524,0.2225002593,-0.310964195,-0.449378266,0.2563160469,0.1464938191,1,fac2,1
v000679,-0.050581131,0.0240034782,-0.034568858,-0.024490187,-0.060865815,-0.43844125,-0.137437491,1,fac6,-1
v000680,-0.097691222,0.0451241308,0.0008535404,-0.101996982,-0.147744429,-0.422908421,-0.085037399,1,fac6,-1
v000681,-0.029433922,-0.063448631,0.0065215937,-0.112004107,-0.130102009,-0.533935865,-0.152682943,1,fac6,-1
v000682,-0.09089941,0.728787293,-0.02018696,-0.025037443,-0.060484295,-0.331845348,-0.28478441,1,fac2,1
v000683,-0.045261003,0.6738577031,0.0186717906,-0.155421489,-0.076065239,-0.230471502,-0.206074087,1,fac2,1
v000684,-0.412155922,-0.224367666,0.0976743101,0.0852638189,-0.29064168,-0.295836382,0.0198821811,1,fac1,-1
v000685,-0.117537519,-0.138139959,-0.519053459,1.0592872986,0.0716791804,0.2435562998,-0.115300986,1,fac4,1
v000686,-0.209510291,-0.193767748,0.0356079296,0.127727783,-0.22052723,-0.118747153,-0.148099557,0,,
v000687,0.1677632136,-0.134849207,-0.087425933,0.0115823634,-0.070850132,-0.055817016,-0.197498976,0,,
v000688,-0.084003108,-0.08329904,-0.006397328,0.0532176117,-0.07061643,-0.310759983,-0.059128781,1,fac6,-1
v000689,-0.151643452,-0.02850818,-0.502890215,0.1271032866,0.0524315771,-0.034754932,-0.075563961,1,fac3,-1
